"Practice.Code","ICB.NAME","IMD","IMD_quintile"
"B81024","Humber and North Yorkshire",5.162133832,1
"B81025","Humber and North Yorkshire",35.35721233,5
"B81026","Humber and North Yorkshire",29.24441177,4
"B81027","Humber and North Yorkshire",50.1110321,5
"B81029","Humber and North Yorkshire",11.48865527,1
"B81030","Humber and North Yorkshire",14.14669269,2
"B81031","Humber and North Yorkshire",28.93477829,4
"B81032","Humber and North Yorkshire",50.70257208,5
"B81034","Humber and North Yorkshire",12.40203542,1
"B81035","Humber and North Yorkshire",25.05536855,4
"B81036","Humber and North Yorkshire",9.882123006,1
"B81037","Humber and North Yorkshire",14.49184735,2
"B81038","Humber and North Yorkshire",37.61123179,5
"B81039","Humber and North Yorkshire",29.05819033,4
"B81040","Humber and North Yorkshire",47.68408662,5
"B81041","Humber and North Yorkshire",11.7144948,1
"B81042","Humber and North Yorkshire",10.81367561,1
"B81043","Humber and North Yorkshire",11.41173903,1
"B81045","Humber and North Yorkshire",26.47947403,4
"B81046","Humber and North Yorkshire",53.98658136,5
"B81047","Humber and North Yorkshire",45.78340611,5
"B81048","Humber and North Yorkshire",31.75028066,4
"B81051","Humber and North Yorkshire",10.20205912,1
"B81052","Humber and North Yorkshire",36.79824567,5
"B81054","Humber and North Yorkshire",42.8822261,5
"B81055","Humber and North Yorkshire",20.80373332,3
"B81058","Humber and North Yorkshire",49.04415412,5
"B81060","Humber and North Yorkshire",35.90290316,5
"B81061","Humber and North Yorkshire",6.60734486,1
"B81063","Humber and North Yorkshire",16.39292949,2
"B81064","Humber and North Yorkshire",25.50508619,4
"B81065","Humber and North Yorkshire",19.08056813,3
"B81068","Humber and North Yorkshire",22.46214157,3
"B81069","Humber and North Yorkshire",34.28194711,5
"B81070","Humber and North Yorkshire",34.17796205,5
"B81074","Humber and North Yorkshire",44.15273986,5
"B81075","Humber and North Yorkshire",27.34722183,4
"B81077","Humber and North Yorkshire",28.67663863,4
"B81082","Humber and North Yorkshire",8.05051797,1
"B81085","Humber and North Yorkshire",27.65893329,4
"B81087","Humber and North Yorkshire",32.5279561,4
"B81088","Humber and North Yorkshire",10.97784085,1
"B81090","Humber and North Yorkshire",29.28757259,4
"B81091","Humber and North Yorkshire",28.22983076,4
"B81092","Humber and North Yorkshire",14.89404974,2
"B81095","Humber and North Yorkshire",26.65419316,4
"B81097","Humber and North Yorkshire",34.05560875,5
"B81099","Humber and North Yorkshire",14.55887943,2
"B81100","Humber and North Yorkshire",12.00474296,1
"B81101","Humber and North Yorkshire",12.52569529,1
"B81104","Humber and North Yorkshire",24.20539655,3
"B81108","Humber and North Yorkshire",27.05967474,4
"B81109","Humber and North Yorkshire",16.43265591,2
"B81112","Humber and North Yorkshire",44.22659315,5
"B81113","Humber and North Yorkshire",28.59115299,4
"B81118","Humber and North Yorkshire",32.94786049,5
"B81119","Humber and North Yorkshire",47.30826771,5
"B81606","Humber and North Yorkshire",44.49153055,5
"B81616","Humber and North Yorkshire",39.36382556,5
"B81617","Humber and North Yorkshire",32.92923273,5
"B81619","Humber and North Yorkshire",13.66523376,2
"B81620","Humber and North Yorkshire",38.67427505,5
"B81628","Humber and North Yorkshire",16.84838771,2
"B81631","Humber and North Yorkshire",44.12193936,5
"B81635","Humber and North Yorkshire",20.50158104,3
"B81642","Humber and North Yorkshire",20.75905371,3
"B81645","Humber and North Yorkshire",34.79546555,5
"B81647","Humber and North Yorkshire",18.53615274,3
"B81648","Humber and North Yorkshire",23.56707741,3
"B81653","Humber and North Yorkshire",14.50059191,2
"B81655","Humber and North Yorkshire",32.24719451,4
"B81656","Humber and North Yorkshire",46.82405279,5
"B81658","Humber and North Yorkshire",19.69128488,3
"B81663","Humber and North Yorkshire",27.36733044,4
"B81664","Humber and North Yorkshire",46.90463588,5
"B81665","Humber and North Yorkshire",13.00295018,2
"B81666","Humber and North Yorkshire",4.853190244,1
"B81675","Humber and North Yorkshire",40.27082341,5
"B81697","Humber and North Yorkshire",38.09441553,5
"B82002","Humber and North Yorkshire",11.4046571,1
"B82004","Humber and North Yorkshire",11.95530223,1
"B82005","Humber and North Yorkshire",14.09102964,2
"B82007","West Yorkshire",13.19968928,2
"B82008","Humber and North Yorkshire",11.98876737,1
"B82010","Humber and North Yorkshire",11.93434902,1
"B82011","Humber and North Yorkshire",19.46873133,3
"B82012","Humber and North Yorkshire",6.285644314,1
"B82013","Humber and North Yorkshire",11.4596111,1
"B82014","Humber and North Yorkshire",10.84984157,1
"B82016","Humber and North Yorkshire",11.74886853,1
"B82017","Humber and North Yorkshire",24.7935362,4
"B82018","Humber and North Yorkshire",7.893038095,1
"B82019","Humber and North Yorkshire",11.17584546,1
"B82021","Humber and North Yorkshire",10.95042304,1
"B82022","Humber and North Yorkshire",10.17796469,1
"B82023","Humber and North Yorkshire",14.08001356,2
"B82024","Humber and North Yorkshire",34.94444779,5
"B82025","Humber and North Yorkshire",16.87980541,2
"B82026","Humber and North Yorkshire",10.55511507,1
"B82027","Humber and North Yorkshire",10.67195878,1
"B82029","Humber and North Yorkshire",12.35855148,1
"B82030","Humber and North Yorkshire",12.97348198,2
"B82031","Humber and North Yorkshire",9.638904315,1
"B82032","Humber and North Yorkshire",10.24564165,1
"B82033","Humber and North Yorkshire",14.26282922,2
"B82034","Humber and North Yorkshire",11.85382031,1
"B82035","Humber and North Yorkshire",9.899560722,1
"B82036","Humber and North Yorkshire",12.38747641,1
"B82037","Humber and North Yorkshire",24.77411139,4
"B82038","Humber and North Yorkshire",31.43086813,4
"B82041","Humber and North Yorkshire",12.58873689,1
"B82042","Humber and North Yorkshire",13.73210262,2
"B82044","Humber and North Yorkshire",11.68071298,1
"B82045","Humber and North Yorkshire",12.94571473,2
"B82046","Humber and North Yorkshire",28.06926373,4
"B82047","Humber and North Yorkshire",8.251341613,1
"B82049","Humber and North Yorkshire",13.73431397,2
"B82050","Humber and North Yorkshire",13.08203194,2
"B82053","West Yorkshire",14.40169042,2
"B82054","Humber and North Yorkshire",21.53624604,3
"B82057","Humber and North Yorkshire",9.628153644,1
"B82059","Humber and North Yorkshire",12.40462812,1
"B82060","Humber and North Yorkshire",11.8080624,1
"B82061","Lancashire and South Cumbria",13.88212729,2
"B82062","Humber and North Yorkshire",20.41082435,3
"B82063","Humber and North Yorkshire",12.36474833,1
"B82064","Humber and North Yorkshire",8.70217855,1
"B82066","Humber and North Yorkshire",10.2039128,1
"B82067","Humber and North Yorkshire",10.42021669,1
"B82068","Humber and North Yorkshire",14.49906618,2
"B82069","Humber and North Yorkshire",10.2748265,1
"B82071","Humber and North Yorkshire",5.512422974,1
"B82072","Humber and North Yorkshire",11.6936446,1
"B82073","Humber and North Yorkshire",11.48098962,1
"B82074","Humber and North Yorkshire",15.99082646,2
"B82075","Humber and North Yorkshire",13.51469479,2
"B82077","Humber and North Yorkshire",14.72275679,2
"B82078","Humber and North Yorkshire",11.87241063,1
"B82079","Humber and North Yorkshire",12.79738542,2
"B82080","Humber and North Yorkshire",7.19761548,1
"B82081","Humber and North Yorkshire",5.251815061,1
"B82083","Humber and North Yorkshire",13.66406726,2
"B82086","Humber and North Yorkshire",23.94330714,3
"B82088","Humber and North Yorkshire",32.0831477,4
"B82091","Humber and North Yorkshire",10.09135805,1
"B82097","Humber and North Yorkshire",19.43554941,3
"B82098","Humber and North Yorkshire",12.74766557,1
"B82100","Humber and North Yorkshire",15.49056856,2
"B82101","Humber and North Yorkshire",19.96701417,3
"B82104","Humber and North Yorkshire",12.45095749,1
"B82105","Humber and North Yorkshire",10.90199193,1
"B82106","Humber and North Yorkshire",16.80155317,2
"B82609","Humber and North Yorkshire",14.52405269,2
"B82619","Humber and North Yorkshire",12.95081146,2
"B82622","Humber and North Yorkshire",16.79080552,2
"B82628","Humber and North Yorkshire",21.36926178,3
"B83002","West Yorkshire",8.145526021,1
"B83005","West Yorkshire",49.85680576,5
"B83008","West Yorkshire",40.25255911,5
"B83009","West Yorkshire",32.88110167,5
"B83010","West Yorkshire",43.05532742,5
"B83012","West Yorkshire",40.84503225,5
"B83014","West Yorkshire",15.11552496,2
"B83015","West Yorkshire",49.88241739,5
"B83016","West Yorkshire",48.08444317,5
"B83017","West Yorkshire",32.09914157,4
"B83018","West Yorkshire",25.89139993,4
"B83019","West Yorkshire",6.69377033,1
"B83020","West Yorkshire",21.66593051,3
"B83022","West Yorkshire",12.41637613,1
"B83025","West Yorkshire",47.62008247,5
"B83026","West Yorkshire",52.86200831,5
"B83028","West Yorkshire",30.18722763,4
"B83029","West Yorkshire",30.19500966,4
"B83030","West Yorkshire",25.98557952,4
"B83031","West Yorkshire",13.32895205,2
"B83032","West Yorkshire",49.68833279,5
"B83033","West Yorkshire",34.88256868,5
"B83034","West Yorkshire",44.72903303,5
"B83035","West Yorkshire",49.49328357,5
"B83037","West Yorkshire",13.14871238,2
"B83038","West Yorkshire",33.46749823,5
"B83039","West Yorkshire",26.9214173,4
"B83041","West Yorkshire",47.5298813,5
"B83042","West Yorkshire",43.93860825,5
"B83045","West Yorkshire",36.35175169,5
"B83051","West Yorkshire",37.90216157,5
"B83052","West Yorkshire",45.80647663,5
"B83054","West Yorkshire",33.72115934,5
"B83055","West Yorkshire",44.87899265,5
"B83056","West Yorkshire",33.12991464,5
"B83058","West Yorkshire",50.49381855,5
"B83062","West Yorkshire",39.84498,5
"B83063","West Yorkshire",31.97685229,4
"B83064","West Yorkshire",32.69217839,4
"B83067","West Yorkshire",15.90433846,2
"B83604","West Yorkshire",48.36320359,5
"B83611","West Yorkshire",47.08880877,5
"B83614","West Yorkshire",49.61362073,5
"B83617","West Yorkshire",48.75494543,5
"B83620","West Yorkshire",8.601715285,1
"B83621","West Yorkshire",45.74752847,5
"B83622","West Yorkshire",46.76601718,5
"B83624","West Yorkshire",8.628143168,1
"B83626","West Yorkshire",48.20463488,5
"B83627","West Yorkshire",38.19576399,5
"B83628","West Yorkshire",52.90332924,5
"B83629","West Yorkshire",44.05860122,5
"B83641","West Yorkshire",49.60696311,5
"B83642","West Yorkshire",48.61319162,5
"B83653","West Yorkshire",49.87636999,5
"B83657","West Yorkshire",51.37865547,5
"B83659","West Yorkshire",42.16657766,5
"B83660","West Yorkshire",50.69932666,5
"B83661","West Yorkshire",47.69219567,5
"B84001","West Yorkshire",26.50908678,4
"B84003","West Yorkshire",20.90103133,3
"B84004","West Yorkshire",18.11637678,2
"B84005","West Yorkshire",24.01016243,3
"B84006","West Yorkshire",27.90359294,4
"B84007","West Yorkshire",14.13239705,2
"B84008","West Yorkshire",12.60644948,1
"B84009","West Yorkshire",16.92511143,2
"B84010","West Yorkshire",32.39401281,4
"B84011","West Yorkshire",19.96083105,3
"B84012","West Yorkshire",38.13413884,5
"B84013","West Yorkshire",31.66198449,4
"B84014","West Yorkshire",21.08435699,3
"B84016","West Yorkshire",24.86973268,4
"B84019","West Yorkshire",27.70433875,4
"B84021","West Yorkshire",28.80521363,4
"B84612","West Yorkshire",43.66064577,5
"B84613","West Yorkshire",41.30524088,5
"B84618","West Yorkshire",36.30144642,5
"B84623","West Yorkshire",23.84831082,3
"B85001","West Yorkshire",22.1748852,3
"B85002","West Yorkshire",11.73378503,1
"B85004","West Yorkshire",35.28409857,5
"B85005","West Yorkshire",7.544629793,1
"B85006","West Yorkshire",11.66250511,1
"B85008","West Yorkshire",34.00570215,5
"B85009","West Yorkshire",35.31349169,5
"B85010","West Yorkshire",26.83210225,4
"B85012","West Yorkshire",29.11282927,4
"B85014","West Yorkshire",25.53892984,4
"B85015","West Yorkshire",30.21766499,4
"B85016","West Yorkshire",35.86664263,5
"B85018","West Yorkshire",32.2853274,4
"B85019","West Yorkshire",16.06350185,2
"B85020","West Yorkshire",36.04753417,5
"B85021","West Yorkshire",23.27274897,3
"B85022","West Yorkshire",12.83511092,2
"B85023","West Yorkshire",25.85168518,4
"B85024","West Yorkshire",24.48871608,3
"B85025","West Yorkshire",20.64171855,3
"B85026","West Yorkshire",9.282885718,1
"B85027","West Yorkshire",17.46740479,2
"B85028","West Yorkshire",34.47180359,5
"B85030","West Yorkshire",23.02515665,3
"B85031","West Yorkshire",13.24514829,2
"B85032","West Yorkshire",15.31385499,2
"B85033","West Yorkshire",15.60200349,2
"B85036","West Yorkshire",26.10497141,4
"B85037","West Yorkshire",33.281622,5
"B85038","West Yorkshire",28.73807498,4
"B85041","West Yorkshire",33.98227087,5
"B85042","West Yorkshire",30.72602872,4
"B85044","West Yorkshire",39.89460741,5
"B85048","West Yorkshire",40.14047614,5
"B85051","West Yorkshire",20.62093585,3
"B85054","West Yorkshire",18.99123072,3
"B85055","West Yorkshire",36.98546256,5
"B85058","West Yorkshire",34.50677057,5
"B85059","West Yorkshire",18.30193436,3
"B85060","West Yorkshire",27.04287247,4
"B85061","West Yorkshire",11.29666826,1
"B85062","West Yorkshire",30.16341326,4
"B85606","West Yorkshire",35.40306871,5
"B85610","West Yorkshire",11.39271011,1
"B85611","West Yorkshire",36.38553587,5
"B85612","West Yorkshire",27.11720127,4
"B85614","West Yorkshire",38.8315837,5
"B85619","West Yorkshire",32.06200035,4
"B85620","West Yorkshire",30.06377103,4
"B85622","West Yorkshire",32.84825013,4
"B85623","West Yorkshire",27.98080251,4
"B85634","West Yorkshire",31.78306325,4
"B85636","West Yorkshire",22.06068184,3
"B85640","West Yorkshire",26.72721573,4
"B85641","West Yorkshire",33.71812943,5
"B85645","West Yorkshire",39.30041676,5
"B85646","West Yorkshire",34.83929548,5
"B85650","West Yorkshire",44.54344697,5
"B85652","West Yorkshire",34.53316914,5
"B85655","West Yorkshire",33.63703546,5
"B85659","West Yorkshire",40.08067262,5
"B85660","West Yorkshire",29.11911111,4
"B86001","West Yorkshire",24.65897283,4
"B86002","West Yorkshire",52.46332749,5
"B86003","West Yorkshire",44.45460982,5
"B86004","West Yorkshire",19.54312822,3
"B86005","West Yorkshire",53.78786184,5
"B86006","West Yorkshire",18.12596853,2
"B86007","West Yorkshire",41.19133583,5
"B86008","West Yorkshire",17.23672224,2
"B86009","West Yorkshire",22.57392137,3
"B86010","West Yorkshire",7.161766923,1
"B86011","West Yorkshire",20.49102197,3
"B86012","West Yorkshire",51.33069044,5
"B86013","West Yorkshire",32.09512239,4
"B86014","West Yorkshire",22.16136216,3
"B86015","West Yorkshire",39.16107612,5
"B86016","West Yorkshire",42.46528299,5
"B86017","West Yorkshire",22.63565163,3
"B86018","West Yorkshire",21.16124639,3
"B86019","West Yorkshire",29.66946901,4
"B86020","West Yorkshire",16.9565536,2
"B86022","West Yorkshire",37.90756671,5
"B86024","West Yorkshire",41.45043071,5
"B86025","West Yorkshire",29.21198023,4
"B86028","West Yorkshire",24.74084483,4
"B86029","West Yorkshire",13.10502047,2
"B86030","West Yorkshire",15.97956734,2
"B86032","West Yorkshire",11.01180963,1
"B86033","West Yorkshire",9.587883313,1
"B86034","West Yorkshire",9.674477742,1
"B86035","West Yorkshire",46.64332104,5
"B86036","West Yorkshire",12.09627538,1
"B86038","West Yorkshire",14.07929418,2
"B86039","West Yorkshire",17.61868452,2
"B86041","West Yorkshire",35.04572325,5
"B86042","West Yorkshire",39.87735675,5
"B86043","West Yorkshire",49.76407819,5
"B86044","West Yorkshire",15.1813299,2
"B86048","West Yorkshire",11.27620913,1
"B86049","West Yorkshire",27.81930524,4
"B86050","West Yorkshire",21.26668435,3
"B86051","West Yorkshire",16.94034165,2
"B86052","West Yorkshire",8.289327596,1
"B86054","West Yorkshire",50.99364985,5
"B86055","West Yorkshire",35.36753753,5
"B86056","West Yorkshire",9.858640855,1
"B86057","West Yorkshire",20.03447396,3
"B86058","West Yorkshire",21.78704798,3
"B86059","West Yorkshire",24.22962623,3
"B86060","West Yorkshire",43.74086452,5
"B86061","West Yorkshire",50.25809236,5
"B86062","West Yorkshire",42.65621135,5
"B86064","West Yorkshire",18.01462813,2
"B86066","West Yorkshire",11.43989096,1
"B86067","West Yorkshire",22.99075249,3
"B86068","West Yorkshire",28.17544106,4
"B86069","West Yorkshire",27.96069817,4
"B86070","West Yorkshire",17.44299832,2
"B86071","West Yorkshire",31.97778752,4
"B86075","West Yorkshire",28.51805573,4
"B86081","West Yorkshire",58.89856529,5
"B86086","West Yorkshire",22.75866226,3
"B86089","West Yorkshire",19.17266505,3
"B86092","West Yorkshire",17.24547009,2
"B86093","West Yorkshire",40.14222342,5
"B86094","West Yorkshire",29.15254867,4
"B86096","West Yorkshire",51.1331348,5
"B86100","West Yorkshire",31.31745396,4
"B86101","West Yorkshire",20.80453339,3
"B86103","West Yorkshire",53.83533987,5
"B86104","West Yorkshire",45.29677592,5
"B86106","West Yorkshire",54.92904858,5
"B86108","West Yorkshire",50.18600592,5
"B86109","West Yorkshire",23.46536245,3
"B86110","West Yorkshire",22.50749262,3
"B86623","West Yorkshire",58.24951655,5
"B86625","West Yorkshire",11.83943536,1
"B86642","West Yorkshire",47.7771474,5
"B86643","West Yorkshire",50.43883834,5
"B86648","West Yorkshire",15.99633045,2
"B86654","West Yorkshire",15.86400833,2
"B86655","West Yorkshire",39.59763308,5
"B86658","West Yorkshire",13.66249336,2
"B86666","West Yorkshire",40.74108229,5
"B86667","West Yorkshire",40.04821315,5
"B86669","West Yorkshire",41.31232545,5
"B86672","West Yorkshire",32.00987863,4
"B86673","West Yorkshire",11.24316352,1
"B86675","West Yorkshire",54.71909991,5
"B86678","West Yorkshire",17.5920892,2
"B87001","West Yorkshire",13.50421593,2
"B87002","West Yorkshire",16.74463916,2
"B87003","West Yorkshire",13.68217197,2
"B87004","West Yorkshire",35.28744408,5
"B87005","West Yorkshire",30.70582649,4
"B87006","West Yorkshire",36.85780295,5
"B87007","West Yorkshire",27.50419122,4
"B87008","West Yorkshire",32.9773685,5
"B87009","West Yorkshire",34.94939191,5
"B87011","West Yorkshire",27.5748359,4
"B87012","West Yorkshire",32.09870092,4
"B87013","West Yorkshire",15.07659927,2
"B87015","West Yorkshire",27.98383256,4
"B87016","West Yorkshire",33.22614554,5
"B87017","West Yorkshire",28.97830683,4
"B87018","West Yorkshire",33.98335137,5
"B87019","West Yorkshire",17.84480676,2
"B87020","West Yorkshire",18.22648745,2
"B87021","West Yorkshire",31.31072747,4
"B87022","West Yorkshire",32.25274942,4
"B87025","West Yorkshire",33.1276833,5
"B87026","West Yorkshire",38.53114206,5
"B87027","West Yorkshire",20.86203537,3
"B87028","West Yorkshire",19.57530071,3
"B87030","West Yorkshire",28.95033685,4
"B87031","West Yorkshire",20.19556002,3
"B87032","West Yorkshire",31.81604811,4
"B87033","West Yorkshire",29.8425501,4
"B87036","West Yorkshire",34.01019613,5
"B87039","West Yorkshire",24.43174055,3
"B87042","West Yorkshire",45.48658257,5
"B87044","West Yorkshire",26.25933669,4
"B87602","West Yorkshire",16.08055098,2
"B87604","West Yorkshire",41.20352472,5
"C81001","Derby and Derbyshire",21.62666377,3
"C81002","Derby and Derbyshire",13.86505885,2
"C81003","Derby and Derbyshire",14.5777523,2
"C81004","Derby and Derbyshire",18.4063677,3
"C81005","Derby and Derbyshire",22.01115616,3
"C81006","Derby and Derbyshire",34.21529624,5
"C81007","Derby and Derbyshire",23.48144771,3
"C81008","Derby and Derbyshire",27.40460307,4
"C81009","Derby and Derbyshire",36.24544708,5
"C81010","Derby and Derbyshire",16.91282195,2
"C81012","Derby and Derbyshire",22.18961269,3
"C81013","Derby and Derbyshire",6.459631411,1
"C81014","Derby and Derbyshire",29.3832148,4
"C81015","Derby and Derbyshire",24.45171901,3
"C81016","Derby and Derbyshire",10.33837912,1
"C81017","Derby and Derbyshire",13.24029852,2
"C81018","Staffordshire and Stoke-on-Trent",13.37943307,2
"C81020","Derby and Derbyshire",20.66811757,3
"C81021","Derby and Derbyshire",27.73627314,4
"C81022","Derby and Derbyshire",25.13870184,4
"C81023","Derby and Derbyshire",16.94925929,2
"C81025","Derby and Derbyshire",10.09497197,1
"C81026","Derby and Derbyshire",16.14087713,2
"C81027","Derby and Derbyshire",25.38482372,4
"C81028","Derby and Derbyshire",14.35934597,2
"C81029","Derby and Derbyshire",23.00255146,3
"C81030","Derby and Derbyshire",11.30109654,1
"C81031","Derby and Derbyshire",22.31781754,3
"C81032","Derby and Derbyshire",19.79537608,3
"C81033","Derby and Derbyshire",31.96046788,4
"C81034","Derby and Derbyshire",18.04479208,2
"C81035","Derby and Derbyshire",28.09466693,4
"C81036","Derby and Derbyshire",27.23588389,4
"C81037","Derby and Derbyshire",13.2729567,2
"C81038","Derby and Derbyshire",11.22200758,1
"C81039","Derby and Derbyshire",7.245211052,1
"C81040","Derby and Derbyshire",6.667380019,1
"C81041","Derby and Derbyshire",26.78233282,4
"C81042","Derby and Derbyshire",7.86482618,1
"C81044","Derby and Derbyshire",27.33076295,4
"C81045","Derby and Derbyshire",24.09871559,3
"C81046","Derby and Derbyshire",10.09629952,1
"C81047","Derby and Derbyshire",21.59758122,3
"C81048","Derby and Derbyshire",6.392932083,1
"C81049","Derby and Derbyshire",21.51822844,3
"C81050","Derby and Derbyshire",23.84793637,3
"C81051","Derby and Derbyshire",22.76782386,3
"C81052","Derby and Derbyshire",24.36559168,3
"C81053","Derby and Derbyshire",23.69627195,3
"C81054","Derby and Derbyshire",18.51543727,3
"C81055","Derby and Derbyshire",30.67075444,4
"C81056","Derby and Derbyshire",24.56632611,3
"C81057","Derby and Derbyshire",8.547209414,1
"C81058","Derby and Derbyshire",24.69468341,4
"C81059","Derby and Derbyshire",21.15606142,3
"C81060","Derby and Derbyshire",18.46912652,3
"C81061","Derby and Derbyshire",22.53649114,3
"C81062","Derby and Derbyshire",13.43448636,2
"C81063","Derby and Derbyshire",11.35183553,1
"C81064","Derby and Derbyshire",14.54600594,2
"C81065","Derby and Derbyshire",18.31446581,3
"C81066","Derby and Derbyshire",12.11256052,1
"C81067","Derby and Derbyshire",12.2628487,1
"C81068","Derby and Derbyshire",22.53073075,3
"C81069","Derby and Derbyshire",12.36520565,1
"C81070","Derby and Derbyshire",10.59058062,1
"C81071","Derby and Derbyshire",37.14843122,5
"C81072","Derby and Derbyshire",33.82049372,5
"C81073","Derby and Derbyshire",28.67308057,4
"C81074","Derby and Derbyshire",18.26775874,3
"C81075","Derby and Derbyshire",11.76465042,1
"C81077","Derby and Derbyshire",20.0833373,3
"C81080","Derby and Derbyshire",10.31507736,1
"C81081","Derby and Derbyshire",16.21235058,2
"C81082","Derby and Derbyshire",19.86357445,3
"C81083","Derby and Derbyshire",16.86116169,2
"C81084","Derby and Derbyshire",21.5554804,3
"C81086","Derby and Derbyshire",12.91794281,2
"C81087","Derby and Derbyshire",36.18754007,5
"C81089","Derby and Derbyshire",9.594986795,1
"C81090","Derby and Derbyshire",23.95399401,3
"C81091","Derby and Derbyshire",14.08239486,2
"C81092","Derby and Derbyshire",8.172550909,1
"C81094","Derby and Derbyshire",12.21469198,1
"C81095","Derby and Derbyshire",16.62771733,2
"C81096","Derby and Derbyshire",28.11489225,4
"C81097","Derby and Derbyshire",18.39850397,3
"C81099","Derby and Derbyshire",24.68091795,4
"C81101","Derby and Derbyshire",15.29245405,2
"C81106","Derby and Derbyshire",17.10630987,2
"C81108","Derby and Derbyshire",9.597857474,1
"C81110","Derby and Derbyshire",7.454451761,1
"C81113","Derby and Derbyshire",8.829689487,1
"C81114","Derby and Derbyshire",16.60494376,2
"C81115","Derby and Derbyshire",25.48573507,4
"C81118","Derby and Derbyshire",36.00182535,5
"C81604","Derby and Derbyshire",22.90799427,3
"C81611","Derby and Derbyshire",13.11576146,2
"C81615","Derby and Derbyshire",36.15004975,5
"C81616","Derby and Derbyshire",39.69534575,5
"C81634","Derby and Derbyshire",14.19122303,2
"C81638","Derby and Derbyshire",29.98990941,4
"C81640","Derby and Derbyshire",11.10988331,1
"C81642","Derby and Derbyshire",12.77473494,1
"C81647","Derby and Derbyshire",25.33581435,4
