"Practice.Code","prop65","IMD","Practice.Rurality"
"N84004",17.00378,40.94076819,"Urban"
"N84005",20.96982,24.57078212,"Urban"
"N84007",21.25933,31.94336611,"Urban"
"N84008",26.25721,20.67579286,"Urban"
"N84011",22.32102,25.52414691,"Urban"
"N84012",31.41792,16.43284198,"Urban"
"N84014",23.75035,19.24345766,"Urban"
"N84016",17.2336,57.81568173,"Urban"
"N84017",30.55616,18.74857716,"Urban"
"N84018",29.6385,9.367532537,"Urban"
"N84019",17.10929,50.19989498,"Urban"
"N84020",25.17699,17.53261779,"Urban"
"N84023",17.07874,45.30313014,"Urban"
"N84024",34.88197,17.22096727,"Urban"
"N84025",28.3609,13.49097771,"Urban"
"N84026",19.5122,19.37393361,"Urban"
"N84029",15.99095,42.52545452,"Urban"
"N84034",15.96494,53.02255588,"Urban"
"N84035",25.03186,36.03102298,"Urban"
"N84038",15.90468,49.47533662,"Urban"
"N84041",19.51479,20.91866114,"Urban"
"N84043",8.0062,59.3280374,"Urban"
"N84605",11.57629,38.90752685,"Urban"
"N84615",15.17497,47.43615756,"Urban"
"N84621",21.24829,29.92765064,"Urban"
"N84627",23.95453,20.52947865,"Urban"
"N84630",11.52174,42.63217947,"Urban"
"N85002",28.14853,13.1689004,"Urban"
"N85003",20.30879,17.76850818,"Urban"
"N85007",31.61588,9.836758177,"Urban"
"N85008",29.59339,12.20380772,"Urban"
"N85009",20.9615,35.04229639,"Urban"
"N85013",28.18991,21.42559543,"Urban"
"N85014",20.85147,24.75569284,"Urban"
"N85015",19.03583,37.80638687,"Urban"
"N85016",17.00705,45.39666326,"Urban"
"N85018",24.02427,27.08130728,"Urban"
"N85019",15.28878,51.84142637,"Urban"
"N85020",17.00519,40.69109063,"Urban"
"N85021",17.67425,57.27353392,"Urban"
"N85031",17.27506,49.18518144,"Urban"
"N85032",31.44517,10.20857323,"Urban"
"N85037",14.69347,42.29055538,"Urban"
"N85038",16.42778,58.60357272,"Urban"
"N85044",18.60225,39.11456622,"Urban"
"N85047",22.91247,19.32898908,"Urban"
"N85048",23.11586,29.42154947,"Urban"
"N85051",19.18549,37.44317877,"Urban"
"N85054",21.34589,19.16430658,"Urban"
"N85057",26.94087,24.31397411,"Urban"
"N85059",23.92815,12.12771394,"Urban"
"N85617",27.63102,12.79552698,"Urban"
"N85633",15.06634,21.68738731,"Urban"
"N85634",17.25332,57.77793575,"Urban"
"N85640",10.10693,50.41840586,"Urban"
"N85643",16.84706,34.0515925,"Urban"
"N85648",17.58992,32.6836494,"Urban"
"P81002",12.8527,20.7206171,"Urban"
"P81003",26.60211,17.18349687,"Urban"
"P81005",17.68185,30.90484048,"Urban"
"P81008",21.17097,39.80965753,"Urban"
"P81013",19.56466,19.18063242,"Urban"
"P81014",27.03024,12.06467789,"Urban"
"P81015",23.06197,15.32445224,"Urban"
"P81018",23.2088,11.11603465,"Urban"
"P81020",17.62494,41.14471923,"Urban"
"P81022",18.4667,32.03468424,"Urban"
"P81025",20.7835,32.59260841,"Urban"
"P81027",17.92459,33.42169734,"Urban"
"P81031",28.26366,22.12254778,"Urban"
"P81032",18.06264,33.0623945,"Urban"
"P81035",10.49731,48.40216025,"Urban"
"P81036",21.02903,33.971776,"Urban"
"P81037",33.63182,15.82940548,"Urban"
"P81038",19.12929,22.35763832,"Urban"
"P81039",12.71018,37.61749851,"Urban"
"P81040",27.688,7.440777576,"Urban"
"P81041",25.54829,11.24416689,"Urban"
"P81042",15.55254,60.00729864,"Urban"
"P81043",18.07937,61.12008171,"Urban"
"P81044",21.50393,21.70140709,"Urban"
"P81045",27.51137,11.31915182,"Urban"
"P81046",11.81077,37.66859273,"Urban"
"P81047",19.09283,37.479172,"Urban"
"P81051",17.89552,31.30863335,"Urban"
"P81053",20.29415,24.75352454,"Urban"
"P81054",17.59378,39.50875267,"Urban"
"P81057",21.73978,21.3190981,"Urban"
"P81058",16.27883,32.65878466,"Urban"
"P81061",21.51621,34.42868776,"Urban"
"P81062",21.76004,20.65754489,"Urban"
"P81063",18.17028,56.9447426,"Urban"
"P81066",17.07961,46.18068154,"Urban"
"P81067",18.44343,19.95460457,"Urban"
"P81069",22.3167,12.97241014,"Urban"
"P81070",21.3758,32.31123152,"Urban"
"P81071",12.70726,44.82926059,"Urban"
"P81072",23.37055,36.12918128,"Urban"
"P81073",30.4556,24.55453585,"Urban"
"P81074",23.25902,37.27375319,"Urban"
"P81076",22.90942,18.50693413,"Urban"
"P81077",33.81916,11.77208548,"Urban"
"P81078",22.27931,20.42917367,"Urban"
"P81079",26.83097,15.94594209,"Urban"
"P81081",21.58614,38.17670162,"Urban"
"P81082",24.64084,16.7000276,"Urban"
"P81083",23.67843,16.46422926,"Urban"
"P81084",24.61692,15.21471201,"Urban"
"P81086",21.87284,37.49496941,"Urban"
"P81088",20.69695,24.5244557,"Urban"
"P81089",22.80342,42.95073393,"Urban"
"P81092",33.10663,24.68067498,"Urban"
"P81095",17.29516,36.34289419,"Urban"
"P81099",20.69321,19.36383504,"Urban"
"P81100",23.63865,13.03803919,"Urban"
"P81103",18.25502,19.85159383,"Urban"
"P81112",17.51919,23.27838098,"Urban"
"P81115",15.17806,57.79222141,"Urban"
"P81117",19.85096,20.14721552,"Urban"
"P81118",14.76196,22.63699046,"Urban"
"P81119",13.68455,27.5022193,"Urban"
"P81123",13.15393,39.81769398,"Urban"
"P81125",20.43738,29.50658109,"Urban"
"P81127",16.79742,21.6773195,"Urban"
"P81128",21.48965,14.41835592,"Urban"
"P81129",22.76316,14.33430063,"Urban"
"P81130",21.41105,30.7828721,"Urban"
"P81132",18.79856,26.71887596,"Urban"
"P81136",21.95208,26.68195167,"Urban"
"P81137",18.66544,42.66176889,"Urban"
"P81140",19.03248,32.06715406,"Urban"
"P81143",20.02642,10.80348983,"Urban"
"P81147",16.36147,45.28375987,"Urban"
"P81149",29.13284,12.7236657,"Urban"
"P81150",30.9465,22.53304113,"Urban"
"P81155",17.25263,18.9118741,"Urban"
"P81157",29.48418,12.6569223,"Urban"
"P81159",23.27429,41.12798048,"Urban"
"P81160",15.46814,42.32991108,"Urban"
"P81165",20.0714,36.10006302,"Urban"
"P81166",17.17249,38.58763019,"Urban"
"P81169",15.07147,31.88340888,"Urban"
"P81170",7.36628,44.55673544,"Urban"
"P81171",23.82865,9.657041784,"Urban"
"P81172",14.82173,38.58824483,"Urban"
"P81179",18.16277,15.78943044,"Urban"
"P81180",16.35646,30.26297362,"Urban"
"P81181",21.0418,17.97148847,"Urban"
"P81184",12.54722,42.75245538,"Urban"
"P81185",20.1703,13.39593911,"Urban"
"P81186",20.34549,20.67026903,"Urban"
"P81191",30.1438,12.14094214,"Urban"
"P81196",11.92584,31.54259223,"Urban"
"P81201",15.90051,28.69433866,"Urban"
"P81208",15.70759,34.20528383,"Urban"
"P81212",18.04511,24.20656643,"Urban"
"P81213",10.41458,22.99418974,"Urban"
"P81214",16.92904,28.50618193,"Urban"
"P81218",19.30831,32.12284405,"Urban"
"P81622",8.45351,38.27926445,"Urban"
"P81633",20.13829,25.1412575,"Urban"
"P81647",8.6055,36.86907492,"Urban"
"P81664",13.91921,30.19082642,"Urban"
"P81668",19.41748,39.64890967,"Urban"
"P81681",21.89623,33.5165474,"Urban"
"P81683",8.10883,36.39853113,"Urban"
"P81685",11.75074,35.26531969,"Urban"
"P81686",14.99203,24.38348397,"Urban"
"P81687",31.34103,7.034785957,"Urban"
"P81692",28.82353,8.722806588,"Urban"
"P81694",6.90112,45.61513583,"Urban"
"P81695",23.83664,8.438468308,"Urban"
"P81699",17.6362,30.27218514,"Urban"
"P81701",20.234,22.84452528,"Urban"
"P81704",13.33688,33.47847655,"Urban"
"P81709",8.61836,46.43661353,"Urban"
"P81711",14.48326,35.638083,"Urban"
"P81714",18.88065,36.47698215,"Urban"
"P81721",13.78633,35.2203838,"Urban"
"P81724",8.4323,41.2004923,"Urban"
"P81726",15.24064,43.75996663,"Urban"
"P81730",20.83134,28.08917447,"Urban"
"P81731",12.59287,42.33428102,"Urban"
"P81732",20.88059,17.94202493,"Urban"
"P81734",11.28774,42.89582763,"Urban"
"P81735",7.85963,47.52608641,"Urban"
"P81737",6.66667,17.89657884,"Urban"
"P81741",12.68859,20.16293571,"Urban"
"P81742",31.21605,17.57668265,"Urban"
"P81748",17.66868,23.41249669,"Urban"
"P81757",22.02907,16.16164854,"Urban"
"P81770",7.55714,42.13765236,"Urban"
"P81771",14.0892,36.33394228,"Urban"
"P81780",7.46965,50.19160805,"Urban"
"P82001",19.36072,37.21384366,"Urban"
"P82002",17.43953,38.01743426,"Urban"
"P82005",22.31976,17.65571659,"Urban"
"P82006",19.71781,22.78738998,"Urban"
"P82007",18.56238,30.23260547,"Urban"
"P82009",19.91929,31.25111351,"Urban"
"P82010",15.07344,39.48385647,"Urban"
"P82012",16.86887,42.78262642,"Urban"
"P82021",18.60304,29.3009018,"Urban"
"P82022",13.16568,43.17409783,"Urban"
"P82029",14.35782,44.36881462,"Urban"
"P82030",10.56029,41.61886414,"Urban"
"P82033",15.55118,42.5274279,"Urban"
"P82036",23.6715,23.81770844,"Urban"
"P82037",15.01808,41.80974674,"Urban"
"P82607",17.09097,33.21877551,"Urban"
"P82609",5.86862,39.84335268,"Urban"
"P82613",20.85625,25.49847836,"Urban"
"P82616",6.87438,41.75231776,"Urban"
"P82625",7.92079,45.65011905,"Urban"
"P82626",11.54861,47.38081543,"Urban"
"P82633",11.87879,41.75962456,"Urban"
"P82634",14.10347,39.15546137,"Urban"
"P82652",14.67681,41.40154129,"Urban"
"P82660",9.56885,37.60266985,"Urban"
"P83001",15.25704,22.36788077,"Urban"
"P83004",15.40812,23.03545706,"Urban"
"P83007",14.62068,30.11938796,"Urban"
"P83009",25.00319,18.08386691,"Urban"
"P83010",15.33659,29.69509879,"Urban"
"P83011",21.28071,23.62785209,"Urban"
"P83021",15.11011,31.87191359,"Urban"
"P83024",16.74386,32.42944798,"Urban"
"P83025",13.10251,20.50926645,"Urban"
"P83027",22.63954,20.67309504,"Urban"
"P83605",15.11192,22.46178424,"Urban"
"P83608",19.86976,23.95284158,"Urban"
"P83609",15.83686,22.00058653,"Urban"
"P83611",8.40377,39.1726959,"Urban"
"P83620",26.34704,12.34283702,"Urban"
"P83621",15.53517,45.65607348,"Urban"
"P83623",16.27276,22.43294785,"Urban"
"P84004",11.50639,50.7741621,"Urban"
"P84005",2.57995,32.50372427,"Urban"
"P84010",9.5548,32.87745818,"Urban"
"P84012",20.47172,29.83633161,"Urban"
"P84014",13.90936,51.96421484,"Urban"
"P84016",9.3619,38.74372078,"Urban"
"P84017",10.8454,35.11943807,"Urban"
"P84018",6.46484,26.26178673,"Urban"
"P84019",14.18127,48.08296885,"Urban"
"P84020",10.98101,50.28033116,"Urban"
"P84021",11.66288,41.84309809,"Urban"
"P84022",16.11164,31.2721458,"Urban"
"P84024",13.5978,44.09311996,"Urban"
"P84026",6.6468,43.89068449,"Urban"
"P84027",10.06764,37.10800054,"Urban"
"P84028",11.88841,50.38777176,"Urban"
"P84029",12.33278,55.69092441,"Urban"
"P84030",8.94845,42.11268293,"Urban"
"P84032",12.26029,48.71697414,"Urban"
"P84033",12.72604,47.70161065,"Urban"
"P84034",13.96445,17.73509224,"Urban"
"P84037",7.54298,42.15401275,"Urban"
"P84038",8.54067,27.92846686,"Urban"
"P84039",9.61372,39.47152221,"Urban"
"P84040",9.77176,55.0666911,"Urban"
"P84041",11.27849,44.59965771,"Urban"
"P84042",10.14379,48.13679068,"Urban"
"P84043",10.41689,50.26117783,"Urban"
"P84047",17.55291,51.6349631,"Urban"
"P84048",15.52256,46.60355452,"Urban"
"P84049",15.18137,45.8506276,"Urban"
"P84050",7.54923,53.03832813,"Urban"
"P84051",12.87975,48.53609044,"Urban"
"P84052",9.93053,55.93102991,"Urban"
"P84054",13.96582,58.58119875,"Urban"
"P84059",10.68624,43.3472975,"Urban"
"P84061",16.11012,32.5651039,"Urban"
"P84064",4.80341,47.86886917,"Urban"
"P84065",8.90088,52.86322598,"Urban"
"P84066",12.78809,37.00280603,"Urban"
"P84068",11.45012,22.08272176,"Urban"
"P84070",11.16726,54.9089678,"Urban"
"P84071",13.59773,23.42163311,"Urban"
"P84074",7.38824,43.92510623,"Urban"
"P84605",8.5567,60.33614461,"Urban"
"P84611",7.62912,40.97487581,"Urban"
"P84626",5.19071,35.93176687,"Urban"
"P84630",3.43016,31.62379187,"Urban"
"P84635",5.84031,45.03682198,"Urban"
"P84637",12.15971,48.39255127,"Urban"
"P84639",6.3707,29.75853684,"Urban"
"P84640",6.32214,41.19728165,"Urban"
"P84644",5.3582,44.07346121,"Urban"
"P84645",11.10596,40.13891765,"Urban"
"P84650",10.36159,32.37438425,"Urban"
"P84651",9.08921,37.36354832,"Urban"
"P84663",9.28839,44.3583915,"Urban"
"P84665",9.68415,33.23703881,"Urban"
"P84669",3.38654,35.67232811,"Urban"
"P84672",15.30086,22.82308893,"Urban"
"P84673",5.78862,43.07593492,"Urban"
"P84678",8.684,18.2509822,"Urban"
"P84679",9.39698,54.94596715,"Urban"
"P84683",3.29788,27.0960982,"Urban"
"P84684",9.05974,38.83394309,"Urban"
"P84689",5.80584,45.69927321,"Urban"
"P84690",10.52265,53.41078891,"Urban"
"P85003",5.38865,48.92108245,"Urban"
"P85004",14.42012,34.57045702,"Urban"
"P85005",24.04435,18.09898026,"Urban"
"P85007",14.98418,43.33004557,"Urban"
"P85012",10.07898,46.97681082,"Urban"
"P85013",22.78793,21.46533609,"Urban"
"P85015",12.18141,44.87719143,"Urban"
"P85017",26.82713,24.44094963,"Urban"
"P85018",15.34527,40.68593924,"Urban"
"P85019",16.49738,26.15271532,"Urban"
"P85020",17.0518,37.45591452,"Urban"
"P85021",10.90278,44.37478166,"Urban"
"P85022",14.55857,33.30708498,"Urban"
"P85028",13.02121,38.94418519,"Urban"
"P85601",11.96156,45.19265718,"Urban"
"P85605",9.53777,42.5818366,"Urban"
"P85608",14.63605,50.42398815,"Urban"
"P85610",13.09295,34.24242597,"Urban"
"P85612",6.97533,45.46904718,"Urban"
"P85615",7.53249,44.83023979,"Urban"
"P85622",5.38995,48.34693457,"Urban"
"P86001",19.16395,24.32365329,"Urban"
"P86002",16.65591,45.59672821,"Urban"
"P86003",23.65199,18.96085209,"Urban"
"P86004",19.28889,30.19852602,"Urban"
"P86005",16.63212,38.38742714,"Urban"
"P86006",15.288,36.84501609,"Urban"
"P86007",15.59071,40.93359879,"Urban"
"P86008",15.68587,42.00628584,"Urban"
"P86009",20.80598,34.25605417,"Urban"
"P86011",21.14416,34.34892308,"Urban"
"P86012",13.64346,42.29587992,"Urban"
"P86013",16.89811,28.75075485,"Urban"
"P86014",7.93821,49.35704911,"Urban"
"P86016",16.11957,37.68723718,"Urban"
"P86017",7.5575,50.64548836,"Urban"
"P86018",21.72612,23.56366749,"Urban"
"P86019",19.88341,31.83378697,"Urban"
"P86022",19.34389,24.44418251,"Urban"
"P86023",15.83275,28.83410113,"Urban"
"P86026",17.33665,36.90295368,"Urban"
"P86602",16.38618,36.59986017,"Urban"
"P87002",18.22001,27.39569852,"Urban"
"P87004",5.4824,40.96086931,"Urban"
"P87008",18.425,31.56832226,"Urban"
"P87015",12.37258,47.07996478,"Urban"
"P87016",21.656,14.05502117,"Urban"
"P87017",20.53747,30.71668343,"Urban"
"P87019",17.96832,32.7590211,"Urban"
"P87020",15.09434,34.72894397,"Urban"
"P87022",18.91892,45.30463535,"Urban"
"P87024",12.63726,38.66561669,"Urban"
"P87025",13.6191,28.58862226,"Urban"
"P87026",11.13186,43.805479,"Urban"
"P87028",15.97305,33.37305228,"Urban"
"P87032",17.03072,26.88801804,"Urban"
"P87040",16.21957,35.96277687,"Urban"
"P87624",18.6234,14.44208303,"Urban"
"P87627",16.4396,15.58977077,"Urban"
"P87634",9.43928,47.38469074,"Urban"
"P87648",3.87931,34.20103898,"Urban"
"P87649",17.52215,27.72315167,"Urban"
"P87651",4.54144,32.55664507,"Urban"
"P87654",9.87741,48.90450889,"Urban"
"P87658",10.84813,39.96574419,"Urban"
"P88002",27.84109,9.028197975,"Urban"
"P88003",19.07238,33.41882929,"Urban"
"P88009",19.92819,24.15854995,"Urban"
"P88011",17.53216,37.09556131,"Urban"
"P88014",18.24895,26.7577824,"Urban"
"P88015",27.50186,5.80687586,"Urban"
"P88017",27.62103,19.21880172,"Urban"
"P88018",15.06006,28.96501151,"Urban"
"P88020",20.59467,18.31281436,"Urban"
"P88021",26.49597,14.65411579,"Urban"
"P88023",19.78101,15.3061309,"Urban"
"P88024",20.00597,12.98513255,"Urban"
"P88031",16.33268,19.64535694,"Urban"
"P88041",20.36581,5.591654762,"Urban"
"P88042",21.25625,15.45872911,"Urban"
"P88606",19.34051,17.06136526,"Urban"
"P88615",15.7992,39.88312646,"Urban"
"P89004",24.8365,25.73813638,"Urban"
"P89005",16.0391,27.07211551,"Urban"
"P89006",20.78823,18.42114167,"Urban"
"P89007",19.83483,30.20731676,"Urban"
"P89008",18.25607,36.41474433,"Urban"
"P89010",21.16807,26.66219103,"Urban"
"P89011",12.86078,39.92077098,"Urban"
"P89013",12.79701,55.3471935,"Urban"
"P89014",16.15921,32.66611297,"Urban"
"P89015",20.28862,27.72210122,"Urban"
"P89016",20.6805,32.65221082,"Urban"
"P89018",17.04041,31.17914395,"Urban"
"P89020",16.23708,38.85144338,"Urban"
"P89021",19.23721,30.94962124,"Urban"
"P89022",16.0877,37.96308571,"Urban"
"P89023",20.36656,29.99022081,"Urban"
"P89025",17.52276,34.59779506,"Urban"
"P89026",18.71209,29.66703859,"Urban"
"P89029",18.72497,29.78372765,"Urban"
"P89030",18.46858,40.19954085,"Urban"
"P89602",20.96774,22.0356933,"Urban"
"P89609",11.95815,39.16295218,"Urban"
"P89612",15.99462,22.84352669,"Urban"
"P89618",15.4941,26.73921128,"Urban"
"P91003",18.51189,9.041271933,"Urban"
"P91004",13.97654,8.12217577,"Urban"
"P91007",19.31556,13.52349896,"Urban"
"P91008",25.12932,6.3887439,"Urban"
"P91009",23.41125,13.05672878,"Urban"
"P91012",21.73854,14.98079149,"Urban"
"P91014",17.16016,10.94944882,"Urban"
"P91016",15.1474,10.73988519,"Urban"
"P91017",18.18283,16.62047185,"Urban"
"P91018",14.13983,22.75669313,"Urban"
"P91019",13.77996,44.13843125,"Urban"
"P91020",9.93154,38.09964073,"Urban"
"P91021",19.44297,16.47239868,"Urban"
"P91026",14.79352,43.72973382,"Urban"
"P91029",18.16772,14.78026561,"Urban"
"P91603",16.17862,9.08880728,"Urban"
"P91604",19.80489,7.275787873,"Urban"
"P91617",12.16617,11.65325084,"Urban"
"P91627",14.63556,23.73644856,"Urban"
"P91629",10.45344,27.3767746,"Urban"
"P91631",17.79252,8.439443465,"Urban"
"P92001",23.00651,19.1880285,"Urban"
"P92003",18.39043,29.23643353,"Urban"
"P92004",22.42991,26.11121266,"Urban"
"P92005",22.79482,23.51284884,"Urban"
"P92006",20.93996,33.90358184,"Urban"
"P92007",18.36674,33.84548574,"Urban"
"P92008",22.38857,25.91936391,"Urban"
"P92010",21.22855,24.08617719,"Urban"
"P92012",21.48315,23.4452093,"Urban"
"P92014",21.42644,11.5010247,"Urban"
"P92019",15.83899,36.27099714,"Urban"
"P92020",21.13838,14.48159085,"Urban"
"P92021",23.41889,33.60209673,"Urban"
"P92023",21.96862,30.04926228,"Urban"
"P92024",16.18557,23.34709829,"Urban"
"P92026",17.85949,31.9648,"Urban"
"P92029",15.51948,33.28087142,"Urban"
"P92034",23.90994,20.31874974,"Urban"
"P92038",18.25297,12.18430632,"Urban"
"P92042",21.34082,30.29324688,"Urban"
"P92607",21.79165,29.35677813,"Urban"
"P92615",19.33169,34.28952275,"Urban"
"P92630",19.19458,22.82173861,"Urban"
"P92633",16.54577,29.7895,"Urban"
"P92634",18.41875,25.77311892,"Urban"
"P92635",23.20338,31.75223094,"Urban"
"P92642",18.19199,21.70917024,"Urban"
"P92647",25.83685,20.05279459,"Urban"
"P92648",18.12024,18.3785492,"Urban"
"P92653",15.64399,31.69004489,"Urban"
"Y00026",13.40115,25.06905007,"Urban"
"Y00050",13.97329,34.54518444,"Urban"
"Y00080",26.43534,19.1896193,"Urban"
"Y00090",9.98678,20.88714195,"Urban"
"Y00137",8.03446,31.64088319,"Urban"
"Y00140",22.386,25.23603496,"Urban"
"Y00159",13.23157,32.86916914,"Urban"
"Y00184",3.42759,39.84339286,"Urban"
"Y00186",4.8854,43.13046722,"Urban"
"Y00200",7.44758,29.47514879,"Urban"
"Y00228",4.5719,38.69688623,"Urban"
"Y00278",13.22013,39.74507873,"Urban"
"Y00312",9.89874,30.67113909,"Urban"
"Y00316",12.47477,15.94961647,"Urban"
"Y00328",11.71662,23.44603685,"Urban"
"Y00347",19.17833,22.04048164,"Urban"
"Y00351",14.35363,19.98489195,"Urban"
"Y00412",8.91278,42.54785594,"Urban"
"Y00437",8.71839,19.13115585,"Urban"
"Y00446",22.49759,14.85561892,"Urban"
"Y00469",18.367,35.6742612,"Urban"
"Y00471",7.86233,43.70438161,"Urban"
"Y00507",12.54225,31.9195378,"Urban"
"Y00589",20.26394,9.988091861,"Urban"
"Y00612",9.25926,35.03830325,"Urban"
"Y00758",12.82261,37.86706258,"Urban"
"Y00912",14.73444,24.16343307,"Urban"
"Y00918",12.53423,19.59020497,"Urban"
"Y01008",22.27345,33.90859601,"Urban"
"Y01050",24.87427,31.25190287,"Urban"
"Y01068",4.74351,50.69723738,"Urban"
"Y01090",7.3164,22.02219058,"Urban"
"Y01108",13.57479,22.07138016,"Urban"
"Y01206",20.35185,9.012655103,"Urban"
"Y01281",32.50112,10.04032198,"Urban"
"Y01291",14.50421,23.00015893,"Urban"
"Y01655",6.71096,19.43519841,"Urban"
"Y01695",5.29127,61.42621587,"Urban"
"Y01756",23.00136,20.84214002,"Urban"
"Y01795",8.06556,30.8915983,"Urban"
"Y01812",16.45747,20.05461128,"Urban"
"Y01929",12.83747,26.25387808,"Urban"
"Y01964",8.85705,11.85306547,"Urban"
"Y02212",18.0418,30.80679969,"Urban"
"Y02325",6.08679,50.58197359,"Urban"
"Y02520",6.23648,47.29880522,"Urban"
"Y02605",11.37085,39.36740439,"Urban"
"Y02606",7.86224,35.50576612,"Urban"
"Y02622",1.21151,27.92128501,"Urban"
"Y02657",12.64397,41.36744023,"Urban"
"Y02755",6.0753,35.63444636,"Urban"
"Y02811",8.34797,15.94939383,"Urban"
"Y02893",11.18932,45.38623133,"Urban"
"Y02946",1.63403,19.71772168,"Urban"
"Y02960",3.40891,45.64857637,"Urban"
"Y02974",2.83206,23.66247609,"Urban"
"Y03035",12.95792,19.39878817,"Urban"
"Y03052",13.39645,14.94445131,"Urban"
"Y03063",6.06471,31.56722674,"Urban"
"Y03296",15.98305,28.66952676,"Urban"
"Y03366",7.13483,43.63106483,"Urban"
"Y03597",5.17472,49.45271582,"Urban"
"Y03656",17.54658,20.60862416,"Urban"
"Y03663",8.59254,19.38075576,"Urban"
"Y03664",9.75049,17.74096176,"Urban"
"Y03671",12.63538,11.80619915,"Urban"
"Y03755",5.2163,22.39799103,"Urban"
"Y04925",8.35338,9.666836878,"Urban"
"Y04957",23.32504,24.66576719,"Urban"
"A81013",20.77489,29.72275278,"Rural"
"A81022",23.2398,28.10465509,"Rural"
"A81048",30.55163,17.10870732,"Rural"
"A81053",23.46786,36.88232059,"Rural"
"A81066",21.76595,16.08137197,"Rural"
"A81618",27.99761,20.89523695,"Rural"
"A82005",24.24445,12.58326118,"Rural"
"A82006",30.82246,15.88497829,"Rural"
"A82012",29.26049,14.18831259,"Rural"
"A82013",29.60251,20.56862815,"Rural"
"A82014",31.68658,17.63140964,"Rural"
"A82021",26.63037,13.41072608,"Rural"
"A82022",27.70732,14.93832639,"Rural"
"A82023",25.32331,23.88475893,"Rural"
"A82024",29.69388,14.46701636,"Rural"
"A82028",28.40258,12.62575785,"Rural"
"A82029",28.9934,18.70936406,"Rural"
"A82030",29.76624,11.60198722,"Rural"
"A82031",26.44396,15.69705813,"Rural"
"A82032",23.47953,30.21792119,"Rural"
"A82037",32.45248,24.4071086,"Rural"
"A82038",24.66969,15.89251872,"Rural"
"A82039",23.2404,19.09339794,"Rural"
"A82045",24.26167,19.00752654,"Rural"
"A82053",38.01871,11.45818382,"Rural"
"A82055",25.2331,22.23774092,"Rural"
"A82064",26.9203,21.94888961,"Rural"
"A82070",28.79295,12.44841314,"Rural"
"A82608",23.85221,15.45732873,"Rural"
"A82613",28.59848,13.93758949,"Rural"
"A82617",28.28729,14.24110852,"Rural"
"A82631",25.98809,14.81447223,"Rural"
"A82646",24.88378,31.14498168,"Rural"
"A82647",32.56419,11.54849889,"Rural"
"A82650",30.06307,15.55939691,"Rural"
"A82651",27.99092,13.80259664,"Rural"
"A83003",22.48579,34.83759727,"Rural"
"A83007",23.29056,40.22311745,"Rural"
"A83020",23.16422,29.74618581,"Rural"
"A83022",20.65619,25.42832636,"Rural"
"A83024",25.06446,26.95895781,"Rural"
"A83026",19.4499,23.98608946,"Rural"
"A83027",18.87719,19.01399048,"Rural"
"A83029",23.87667,16.01175415,"Rural"
"A83030",17.07848,21.1177036,"Rural"
"A83032",31.05639,25.44689609,"Rural"
"A83035",31.48978,19.45499191,"Rural"
"A83046",28.82342,15.11418742,"Rural"
"A83048",25.54574,11.6867727,"Rural"
"A83060",24.61487,22.05548735,"Rural"
"A83061",28.13205,13.7635523,"Rural"
"A83070",26.23978,10.92339406,"Rural"
"A83616",19.16093,39.57074182,"Rural"
"A83626",23.15593,32.24967499,"Rural"
"A83635",14.02266,20.12189781,"Rural"
"A84002",35.7848,16.63894949,"Rural"
"A84007",28.16001,8.739824692,"Rural"
"A84011",26.3998,8.853483541,"Rural"
"A84022",28.92992,23.86529827,"Rural"
"A84029",29.47182,19.54528453,"Rural"
"A84619",21.59314,20.65807135,"Rural"
"A85024",23.8981,35.89615024,"Rural"
"A85617",18.84564,16.01248257,"Rural"
"A87012",22.45192,21.46008715,"Rural"
"A87017",26.25947,15.56602483,"Rural"
"B81004",33.75653,20.47004724,"Rural"
"B81005",24.48292,18.70618039,"Rural"
"B81007",27.29521,17.11146918,"Rural"
"B81025",29.12514,35.35721233,"Rural"
"B81034",30.92765,12.40203542,"Rural"
"B81036",24.7642,9.882123006,"Rural"
"B81041",25.24569,11.7144948,"Rural"
"B81043",27.38495,11.41173903,"Rural"
"B81061",23.03094,6.60734486,"Rural"
"B81063",27.14491,16.39292949,"Rural"
"B81065",24.24885,19.08056813,"Rural"
"B81099",25.51001,14.55887943,"Rural"
"B81109",25.81166,16.43265591,"Rural"
"B81628",25.73754,16.84838771,"Rural"
"B81666",28.89412,4.853190244,"Rural"
"B82002",28.54473,11.4046571,"Rural"
"B82004",27.43914,11.95530223,"Rural"
"B82007",32.56204,13.19968928,"Rural"
"B82011",24.29857,19.46873133,"Rural"
"B82018",25.60303,7.893038095,"Rural"
"B82019",20.07884,11.17584546,"Rural"
"B82022",32.32554,10.17796469,"Rural"
"B82029",31.65736,12.35855148,"Rural"
"B82030",30.11354,12.97348198,"Rural"
"B82032",25.89757,10.24564165,"Rural"
"B82033",33.43724,14.26282922,"Rural"
"B82034",30.69938,11.85382031,"Rural"
"B82035",27.47559,9.899560722,"Rural"
"B82037",36.99933,24.77411139,"Rural"
"B82042",26.26831,13.73210262,"Rural"
"B82044",32.01509,11.68071298,"Rural"
"B82045",32.63608,12.94571473,"Rural"
"B82046",28.39821,28.06926373,"Rural"
"B82049",26.32405,13.73431397,"Rural"
"B82057",20.89489,9.628153644,"Rural"
"B82061",31.23897,13.88212729,"Rural"
"B82062",28.30476,20.41082435,"Rural"
"B82063",33.32261,12.36474833,"Rural"
