"Practice.Code","Year","TOTAL_PATIENTS","TOTAL_GP_EXTGL_HC","TOTAL_GP_EXTGL_FTE","IMD","IMD_quintile"
"J82194","2020",13331,5,3.5,22.80002796,"3"
"J82194","2021",13062,5,3.5,22.80002796,"3"
"J82194","2022",13270.1,4,3.1,22.80002796,"3"
"J82194","2023",13360.1666666667,4,2.8,22.80002796,"3"
"J82194","2024",13520.4,4,2.8,22.80002796,"3"
"J82195","2016",6445,5,4,8.76684114325,"1"
"J82195","2017",6728,4,2.7,9.0054863535,"1"
"J82195","2018",7034,5,3.5,9.24413156375,"1"
"J82195","2019",7092,4,2.5,9.482776774,"1"
"J82196","2016",15424,11,7.8,30.0375857225,"4"
"J82196","2017",15333,9,6.5,30.440973635,"4"
"J82196","2018",15229,10,7,30.8443615475,"4"
"J82196","2019",15064,10,7,31.24774946,"4"
"J82196","2020",14643,8,5.7,31.24774946,"4"
"J82196","2021",14610.3333333333,7,5.3,31.24774946,"4"
"J82196","2022",14482.5,9,6.3,31.24774946,"4"
"J82196","2023",14499.6666666667,7,5.5,31.24774946,"4"
"J82196","2024",14892,7,6.4,31.24774946,"4"
"J82197","2016",3403,3,2,7.02651388275,"1"
"J82197","2017",3421,4,2.4,7.4310694325,"1"
"J82197","2018",3424,4,2.5,7.83562498225,"1"
"J82197","2019",3597,4,2.5,8.240180532,"1"
"J82197","2020",3670,5,2.8,8.240180532,"1"
"J82197","2021",3689.33333333333,5,2.8,8.240180532,"1"
"J82197","2022",3518,5,2.8,8.240180532,"1"
"J82198","2016",3275,2,1.7,18.8932481625,"3"
"J82198","2017",3286,2,1.7,19.133551505,"3"
"J82198","2018",3323,1,1,19.3738548475,"3"
"J82198","2019",3293,1,1,19.61415819,"3"
"J82198","2020",3528,2,1.9,19.61415819,"3"
"J82198","2021",3952.33333333333,2,1.5,19.61415819,"3"
"J82198","2022",4204.7,2,1.3,19.61415819,"3"
"J82198","2023",4527.58333333333,2,2.1,19.61415819,"3"
"J82198","2024",5199.4,2,1.7,19.61415819,"3"
"J82199","2016",16646,4,2.8,28.77850291,"4"
"J82199","2017",16748,3,2.2,29.05098668,"4"
"J82199","2018",18138,5,3.5,29.32347045,"4"
"J82199","2019",19991,3,2.1,29.59595422,"4"
"J82199","2020",20216,5,3.8,29.59595422,"4"
"J82199","2021",17889.3333333333,4,2.9,29.59595422,"4"
"J82199","2022",17399.8,4,2.9,29.59595422,"4"
"J82199","2023",18056,4,2.9,29.59595422,"4"
"J82199","2024",19501.3,4,2.9,29.59595422,"4"
"J82201","2016",7626,5,5.3,10.18694587,"1"
"J82201","2017",7676,4,4.2,10.57593792,"1"
"J82201","2018",7772,5,4.5,10.96492997,"1"
"J82201","2019",7598,4,3.1,11.35392202,"1"
"J82201","2020",7656,4,3.1,11.35392202,"1"
"J82201","2021",7700.66666666667,5,3.8,11.35392202,"1"
"J82201","2022",7622.8,5,3.6,11.35392202,"1"
"J82201","2023",7531,5,3.4,11.35392202,"1"
"J82201","2024",7610.5,5,3.6,11.35392202,"1"
"J82203","2016",5687,4,4.5,22.42412895,"3"
"J82203","2017",5652,4,3.8,22.42412895,"3"
"J82206","2016",5854,3,2.2,4.779654682,"1"
"J82206","2017",5891,4,3,4.779654682,"1"
"J82206","2018",5999,4,3.1,4.779654682,"1"
"J82207","2016",8226,5,4.3,18.6031821325,"2"
"J82207","2017",8582,5,4.3,18.780720125,"3"
"J82207","2018",8799,5,4.3,18.9582581175,"3"
"J82207","2019",9220,5,4.3,19.13579611,"3"
"J82207","2020",9298,7,6,19.13579611,"3"
"J82207","2021",9474.66666666667,6,4.7,19.13579611,"3"
"J82207","2022",9687.9,7,5.2,19.13579611,"3"
"J82207","2023",10025.9166666667,7,5.3,19.13579611,"3"
"J82207","2024",10833.5,7,5.8,19.13579611,"3"
"J82208","2016",5223,3,4.8,26.834399995,"4"
"J82208","2017",5366,2,3.2,27.07083186,"4"
"J82208","2018",5372,4,4.3,27.307263725,"4"
"J82208","2019",5806,4,4.5,27.54369559,"4"
"J82208","2020",5828,3,4,27.54369559,"4"
"J82208","2021",5675.66666666667,4,4.8,27.54369559,"4"
"J82208","2022",5950.6,4,4.3,27.54369559,"4"
"J82208","2023",6271.33333333333,2,2.3,27.54369559,"4"
"J82208","2024",6526.6,4,2.7,27.54369559,"4"
"J82210","2016",9302,4,4,16.648084185,"2"
"J82210","2017",9284,4,4,16.5273516,"2"
"J82210","2018",9307,4,4,16.406619015,"2"
"J82210","2019",9329,4,4,16.28588643,"2"
"J82210","2020",9396,5,4.7,16.28588643,"2"
"J82210","2021",9302.33333333333,5,4.7,16.28588643,"2"
"J82210","2022",9211,5,4.7,16.28588643,"2"
"J82210","2023",9150.16666666667,4,3.8,16.28588643,"2"
"J82210","2024",9242.7,3,3.3,16.28588643,"2"
"J82212","2016",4885,4,2.8,20.61596322,"3"
"J82212","2017",5027,4,2.8,20.61596322,"3"
"J82212","2018",5279,4,2.3,20.61596322,"3"
"J82212","2019",0,3,2,20.61596322,"3"
"J82213","2016",4612,3,2.3,33.82043977,"4"
"J82213","2017",4911,3,2.3,33.79110447,"5"
"J82213","2018",5295,2,1.4,33.76176917,"5"
"J82213","2019",5508,1,0.9,33.73243387,"5"
"J82213","2020",5574,1,0.9,33.73243387,"5"
"J82213","2021",5758.33333333333,1,0.3,33.73243387,"5"
"J82213","2022",5953.5,1,0.3,33.73243387,"5"
"J82213","2023",6096.33333333333,1,0.3,33.73243387,"5"
"J82213","2024",6325.4,NA,NA,33.73243387,"5"
"J82214","2016",5553,3,2.2,7.289419681,"1"
"J82214","2017",8394,5,3.8,7.991071294,"1"
"J82214","2018",8580,5,3.8,8.692722907,"1"
"J82214","2019",8769,4,3.4,9.39437452,"1"
"J82214","2020",9084,4,3.4,9.39437452,"1"
"J82214","2021",9370.33333333333,4,3.4,9.39437452,"1"
"J82214","2022",9526.8,4,3.4,9.39437452,"1"
"J82214","2023",9674.25,4,3.4,9.39437452,"1"
"J82214","2024",9804.5,4,3.4,9.39437452,"1"
"J82215","2016",6783,5,4.3,9.90720860875,"1"
"J82215","2017",7047,4,3.5,9.8098009675,"1"
"J82215","2018",7169,4,3.5,9.71239332625,"1"
"J82215","2019",7293,3,3.1,9.614985685,"1"
"J82215","2020",12015,5,4.7,9.614985685,"1"
"J82215","2021",12069.3333333333,5,4.1,9.614985685,"1"
"J82215","2022",12454.8,4,3.2,9.614985685,"1"
"J82215","2023",12599.5,3,2.7,9.614985685,"1"
"J82215","2024",12781.2,3,2.8,9.614985685,"1"
"J82216","2016",11793,5,4.2,6.6985466395,"1"
"J82216","2017",11944,6,4.6,6.99198891,"1"
"J82216","2018",12202,6,4.6,7.2854311805,"1"
"J82216","2019",12225,7,5.2,7.578873451,"1"
"J82216","2020",12143,7,5.2,7.578873451,"1"
"J82216","2021",12069.6666666667,7,5.2,7.578873451,"1"
"J82216","2022",12219.7,7,5.2,7.578873451,"1"
"J82216","2023",12500.6666666667,7,5.1,7.578873451,"1"
"J82216","2024",12961,10,5.8,7.578873451,"1"
"J82218","2016",11747,10,4.9,8.1761580065,"1"
"J82218","2017",12287,10,4.7,8.378634336,"1"
"J82218","2018",12845,9,4.5,8.5811106655,"1"
"J82218","2019",13313,12,6.1,8.783586995,"1"
"J82218","2020",14066,12,6.2,8.783586995,"1"
"J82218","2021",14904,13,7.2,8.783586995,"1"
"J82218","2022",15823,14,8.1,8.783586995,"1"
"J82218","2023",16513.3333333333,14,8.3,8.783586995,"1"
"J82218","2024",17316.5,13,8,8.783586995,"1"
"J82220","2016",6469,3,2,13.8809911075,"2"
"J82220","2017",6565,4,3.4,13.246369485,"2"
"J82220","2018",13828,2,1.7,12.6117478625,"1"
"J82220","2019",13812,4,3.2,11.97712624,"1"
"J82220","2020",6788,2,1.6,11.97712624,"1"
"J82220","2021",7259.33333333333,3,2.4,11.97712624,"1"
"J82220","2022",6905.11111111111,3,2.3,11.97712624,"1"
"J82605","2016",3849,3,1.5,20.18446835,"3"
"J82605","2017",4300,3,1.5,19.79512595,"3"
"J82605","2018",4512,4,1.9,19.40578355,"3"
"J82605","2019",4318,4,1.9,19.01644115,"3"
"J82605","2020",4334,3,1.5,19.01644115,"3"
"J82605","2021",4050.33333333333,3,1.5,19.01644115,"3"
"J82605","2022",4294.9,4,2,19.01644115,"3"
"J82605","2023",4488.83333333333,4,2.3,19.01644115,"3"
"J82605","2024",4581,5,3,19.01644115,"3"
"J82609","2016",4642,4,2.3,13.0338774,"2"
"J82609","2017",4871,5,3,13.0338774,"2"
"J82619","2016",4980,6,3.5,22.84729406,"3"
"J82619","2017",4953,4,2.5,22.84729406,"3"
"J82622","2016",8233,5,4.8,25.7982837075,"4"
"J82622","2017",8118,5,4.8,26.391666505,"4"
"J82622","2018",8744,5,4.8,26.9850493025,"4"
"J82622","2019",28290,17,10.3,27.5784321,"4"
"J82622","2020",27713,15,9.1,27.5784321,"4"
"J82622","2021",26808.3333333333,29,14.9,27.5784321,"4"
"J82622","2022",33412.6,30,15.4,27.5784321,"4"
"J82622","2023",39883.25,28,14.6,27.5784321,"4"
"J82622","2024",45934.7,29,16.2,27.5784321,"4"
"J82625","2016",3676,3,1.5,7.58743576425,"1"
"J82625","2017",3758,3,1.5,7.9535474365,"1"
"J82625","2018",3907,3,1.5,8.31965910875,"1"
"J82625","2019",3962,3,1.5,8.685770781,"1"
"J82625","2020",4071,4,1.8,8.685770781,"1"
"J82625","2021",4184,5,1.9,8.685770781,"1"
"J82625","2022",4323.2,6,2.3,8.685770781,"1"
"J82625","2023",4493.25,6,2.5,8.685770781,"1"
"J82625","2024",4536.8,6,2.6,8.685770781,"1"
"J82628","2016",4746,4,2.4,5.25146471225,"1"
"J82628","2017",4891,4,2.4,5.3805859565,"1"
"J82628","2018",5122,4,2.7,5.50970720075,"1"
"J82628","2019",5226,5,2.8,5.638828445,"1"
"J82628","2020",5241,4,2.4,5.638828445,"1"
"J82628","2021",5367.66666666667,4,2.7,5.638828445,"1"
"J82628","2022",5502.2,5,3.1,5.638828445,"1"
"J82628","2023",5727.33333333333,6,3.3,5.638828445,"1"
"J82628","2024",5850.7,6,3.7,5.638828445,"1"
"J82629","2016",2756,2,1.6,11.53033155,"1"
"J82630","2016",4730,3,2.4,13.0258236725,"2"
"J82630","2017",4778,3,2,13.029002515,"2"
"J82630","2018",5232,3,2,13.0321813575,"2"
"J82630","2019",5246,3,2,13.0353602,"2"
"J82630","2020",5251,2,1.3,13.0353602,"2"
"J82630","2021",5496.33333333333,3,1.6,13.0353602,"2"
"J82630","2022",5772.1,2,1.5,13.0353602,"2"
"J82630","2023",6011.66666666667,3,1.7,13.0353602,"2"
"J82630","2024",6278.3,3,1.7,13.0353602,"2"
"J82631","2016",4086,2,1.9,27.55867532,"4"
"J82631","2017",0,0,0,27.55867532,"4"
"J82633","2016",5681,5,2.9,11.1210903775,"1"
"J82633","2017",5152,3,1.8,11.663864565,"1"
"J82633","2018",4721,3,1.8,12.2066387525,"1"
"J82633","2019",4606,3,1.8,12.74941294,"1"
"J82633","2020",4459,3,1.8,12.74941294,"1"
"J82633","2021",4259.33333333333,3,1.8,12.74941294,"1"
"J82633","2022",4152.2,3,1.8,12.74941294,"1"
"J82633","2023",4114.58333333333,3,1.9,12.74941294,"1"
"J82633","2024",3621.7,3,2.1,12.74941294,"1"
"J82639","2016",5620,4,3.5,10.29726174875,"1"
"J82639","2017",5583,4,3.5,9.7421943775,"1"
"J82639","2018",5723,4,3.5,9.18712700625,"1"
"J82639","2019",5793,4,3.5,8.632059635,"1"
"J82639","2020",17935,12,8.2,8.632059635,"1"
"J82639","2021",18135.3333333333,14,9.1,8.632059635,"1"
"J82639","2022",18571.2,12,8.1,8.632059635,"1"
"J82639","2023",18909.75,13,8.5,8.632059635,"1"
"J82639","2024",18966,15,9.3,8.632059635,"1"
"J82640","2016",4889,4,2.5,8.29054865375,"1"
"J82640","2017",5028,3,2.2,8.4151324235,"1"
"J82640","2018",5214,3,2.2,8.53971619325,"1"
"J82640","2019",5381,4,2.6,8.664299963,"1"
"J82640","2020",5525,5,2.8,8.664299963,"1"
"J82640","2021",5827.33333333333,5,3.1,8.664299963,"1"
"J82640","2022",6066.2,4,3.3,8.664299963,"1"
"J82640","2023",6290.91666666667,4,3.4,8.664299963,"1"
"J82640","2024",6559.4,4,3.1,8.664299963,"1"
"J82646","2016",5332,3,2.3,33.3738869825,"4"
"J82646","2017",8500,3,2.1,33.776462765,"5"
"J82646","2018",8858,5,3.5,34.1790385475,"5"
"J82646","2019",9007,4,2.8,34.58161433,"5"
"J82646","2020",9402,4,2.8,34.58161433,"5"
"J82646","2021",9369.66666666667,4,2.7,34.58161433,"5"
"J82646","2022",9559.8,3,2.5,34.58161433,"5"
"J82646","2023",9797.5,3,2.2,34.58161433,"5"
"J82646","2024",16084,3,2.3,34.58161433,"5"
"J82648","2016",4802,2,2,10.15124289775,"1"
"J82648","2017",4828,2,2,9.8860156855,"1"
"J82648","2018",4799,2,2.1,9.62078847325,"1"
"J82648","2019",4706,2,2.1,9.355561261,"1"
"J82650","2016",2988,1,0.4,35.58774796,"5"
"J82650","2018",0,0,0,35.58774796,"5"
"J82663","2016",4477,2,1.1,18.068384535,"2"
"J82663","2017",5016,1,0.8,17.9376661,"2"
"J82663","2018",5617,1,0.8,17.806947665,"2"
"J82663","2019",6301,2,1.2,17.67622923,"2"
"J82663","2020",6762,3,1.4,17.67622923,"2"
"J82663","2021",6562.66666666667,3,1.9,17.67622923,"2"
"J82663","2022",5930.7,3,1.9,17.67622923,"2"
"J82663","2023",6773.83333333333,4,2.3,17.67622923,"2"
"J82663","2024",7875.9,4,2.5,17.67622923,"2"
"J82669","2016",6940,3,2.4,26.3783999525,"4"
"J82669","2017",6869,2,2,26.387005595,"4"
"J82669","2018",6977,3,2.3,26.3956112375,"4"
"J82669","2019",7075,3,2.1,26.40421688,"4"
"J82669","2020",7208,2,2,26.40421688,"4"
"J82669","2021",7970,2,2,26.40421688,"4"
"J82669","2022",8520.5,2,1.9,26.40421688,"4"
"J82669","2023",8501.41666666667,2,1.9,26.40421688,"4"
"J82669","2024",8788.7,3,2.6,26.40421688,"4"
"J82688","2016",7249,7,4.7,7.739700648,"1"
"J82688","2017",7452,5,3.4,7.739700648,"1"
"J82688","2018",0,1,0.9,7.739700648,"1"
"J83001","2016",14130,11,8,13.39461202,"2"
"J83001","2017",14020,9,6.7,13.85391266,"2"
"J83001","2018",14080,8,6.2,14.3132133,"2"
"J83001","2019",13952,8,5.2,14.77251394,"2"
"J83001","2020",13941,9,5.8,14.77251394,"2"
"J83001","2021",13869,9,5.9,14.77251394,"2"
"J83001","2022",13917.7,10,6.4,14.77251394,"2"
"J83001","2023",13739,10,6.7,14.77251394,"2"
"J83001","2024",13569.3,11,6.9,14.77251394,"2"
"J83002","2016",10164,6,4.8,10.9731138175,"1"
"J83002","2017",10007,6,4.3,11.327390995,"1"
"J83002","2018",10166,7,4.8,11.6816681725,"1"
"J83002","2019",14418,11,7.6,12.03594535,"1"
"J83002","2020",14712,10,7.1,12.03594535,"1"
"J83002","2021",28260.6666666667,15,11.6,12.03594535,"1"
"J83002","2022",29471.8,16,11.8,12.03594535,"1"
"J83002","2023",34658.9166666667,18,13,12.03594535,"1"
"J83002","2024",46950.8,20,14,12.03594535,"1"
"J83003","2016",11731,8,6.4,14.1021220825,"2"
"J83003","2017",11762,8,6.4,14.173779435,"2"
"J83003","2018",12007,7,5.9,14.2454367875,"2"
"J83003","2019",12243,9,6.4,14.31709414,"2"
"J83003","2020",12452,7,6.3,14.31709414,"2"
"J83003","2021",12638.6666666667,10,8.8,14.31709414,"2"
"J83003","2022",12707.6,11,5.3,14.31709414,"2"
"J83003","2023",12876.5,11,4.7,14.31709414,"2"
"J83003","2024",13014.6,12,4.6,14.31709414,"2"
"J83004","2016",6835,6,3.7,9.45623021125,"1"
"J83004","2017",6749,6,4,9.5085137185,"1"
"J83004","2018",6746,6,4.3,9.56079722575,"1"
"J83004","2019",6670,5,3.7,9.613080733,"1"
"J83004","2020",6632,5,4,9.613080733,"1"
"J83004","2021",6691.33333333333,6,4.6,9.613080733,"1"
"J83004","2022",6848.3,6,4.5,9.613080733,"1"
"J83004","2023",7065.75,5,4.1,9.613080733,"1"
"J83004","2024",7362.4,5,3.9,9.613080733,"1"
"J83005","2016",10362,7,6.2,12.7233567675,"1"
"J83005","2017",9974,7,6.2,12.472891445,"1"
"J83005","2018",10405,8,6.8,12.2224261225,"1"
"J83005","2019",10605,8,6.8,11.9719608,"1"
"J83005","2020",10822,8,6.4,11.9719608,"1"
"J83005","2021",11043.6666666667,8,6.4,11.9719608,"1"
"J83005","2022",11167.1,7,6.1,11.9719608,"1"
"J83005","2023",11037.8333333333,9,7.3,11.9719608,"1"
"J83005","2024",10941.8,10,7.5,11.9719608,"1"
"J83006","2016",9485,6,5.4,11.5251259275,"1"
"J83006","2017",9546,5,4.6,11.581336975,"1"
"J83006","2018",9838,6,5.3,11.6375480225,"1"
"J83006","2019",10162,6,5.3,11.69375907,"1"
"J83006","2020",10750,5,4.2,11.69375907,"1"
"J83006","2021",11014.3333333333,4,3.3,11.69375907,"1"
"J83006","2022",11183,5,3.7,11.69375907,"1"
"J83006","2023",11043.6666666667,8,5.4,11.69375907,"1"
"J83006","2024",10951.3,7,5.2,11.69375907,"1"
"J83007","2016",16108,9,6,13.56710137,"2"
"J83007","2017",15593,10,7,13.36886678,"2"
"J83007","2018",15653,8,5.6,13.17063219,"2"
"J83007","2019",15536,8,5.9,12.9723976,"2"
"J83007","2020",15559,11,7.7,12.9723976,"2"
"J83007","2021",15598.6666666667,12,8.4,12.9723976,"2"
"J83007","2022",15720.3,12,8.6,12.9723976,"2"
"J83007","2023",15988.1666666667,12,8.8,12.9723976,"2"
"J83007","2024",15919.3,13,9.2,12.9723976,"2"
"J83008","2016",17119,11,8.6,17.08379863,"2"
"J83008","2017",17338,12,9.2,16.98752625,"2"
"J83008","2018",17685,11,8.6,16.89125387,"2"
"J83008","2019",18123,12,9,16.79498149,"2"
"J83008","2020",18509,13,9.5,16.79498149,"2"
"J83008","2021",18726,14,10.1,16.79498149,"2"
"J83008","2022",18928.2,14,10.3,16.79498149,"2"
"J83008","2023",19097.5833333333,14,9.7,16.79498149,"2"
"J83008","2024",19508.4,14,10.4,16.79498149,"2"
"J83009","2016",11754,8,7.9,11.9939221075,"1"
"J83009","2017",11758,7,7.1,11.952836565,"1"
"J83009","2018",11978,9,8.4,11.9117510225,"1"
"J83009","2019",13605,10,8.6,11.87066548,"1"
"J83009","2020",13836,9,7.3,11.87066548,"1"
"J83009","2021",13880,9,7.3,11.87066548,"1"
"J83009","2022",14112.5,12,9.2,11.87066548,"1"
"J83009","2023",14206.25,12,8.8,11.87066548,"1"
"J83009","2024",14486.1,14,9.8,11.87066548,"1"
"J83010","2016",11771,10,8.6,12.3918565175,"1"
"J83010","2017",11510,9,8.3,12.617887565,"1"
"J83010","2018",11339,9,8,12.8439186125,"1"
"J83010","2019",11322,9,8.2,13.06994966,"2"
"J83010","2020",11417,10,8.6,13.06994966,"2"
"J83010","2021",11520,11,8.2,13.06994966,"2"
"J83010","2022",11588.7,10,7.2,13.06994966,"2"
"J83010","2023",11627.1666666667,8,6,13.06994966,"2"
"J83010","2024",11696.8,9,6.7,13.06994966,"2"
"J83011","2016",14154,7,6.1,15.9619101075,"2"
"J83011","2017",13659,7,5.6,16.005740915,"2"
"J83011","2018",13451,6,4.7,16.0495717225,"2"
"J83011","2019",13229,10,6.5,16.09340253,"2"
"J83011","2020",14022,12,6.8,16.09340253,"2"
"J83011","2021",14195.3333333333,11,6.8,16.09340253,"2"
"J83011","2022",14224.5,9,6.9,16.09340253,"2"
"J83011","2023",14269.75,10,7.1,16.09340253,"2"
"J83011","2024",14448.5,10,6.6,16.09340253,"2"
"J83013","2016",6724,8,4.2,9.41076660125,"1"
"J83013","2017",6800,8,4.2,9.7070647675,"1"
"J83013","2018",6878,8,4.2,10.00336293375,"1"
"J83013","2019",7079,8,4.2,10.2996611,"1"
"J83013","2020",7221,9,4.8,10.2996611,"1"
"J83013","2021",7450,9,4.7,10.2996611,"1"
"J83013","2022",7645.5,9,5.1,10.2996611,"1"
"J83013","2023",7723.16666666667,9,5.2,10.2996611,"1"
"J83013","2024",7781.5,8,4.5,10.2996611,"1"
"J83014","2016",11415,8,6,14.5689761025,"2"
"J83014","2017",11357,10,7.3,14.772260875,"2"
"J83014","2018",11598,10,7.6,14.9755456475,"2"
"J83014","2019",11970,10,7.6,15.17883042,"2"
"J83014","2020",13980,10,6.9,15.17883042,"2"
"J83014","2021",15044.6666666667,11,7.8,15.17883042,"2"
"J83014","2022",15539.1,10,7.7,15.17883042,"2"
"J83014","2023",15794,11,7.9,15.17883042,"2"
"J83014","2024",15978.4,14,9,15.17883042,"2"
"J83016","2016",14171,7,5.6,18.033107305,"2"
"J83016","2017",14276,6,4.9,17.75726561,"2"
"J83016","2018",30523,6,4.9,17.481423915,"2"
"J83016","2019",30651,12,9.6,17.20558222,"2"
"J83016","2020",30786,15,10.8,17.20558222,"2"
"J83016","2021",31122.3333333333,19,12.1,17.20558222,"2"
"J83016","2022",31410.5,17,11.8,17.20558222,"2"
"J83016","2023",31501.6666666667,16,11.3,17.20558222,"2"
"J83016","2024",31463.7,16,11.2,17.20558222,"2"
"J83017","2016",6612,4,4.1,13.99787564,"2"
"J83017","2017",6341,4,4.1,13.99787564,"2"
"J83018","2016",16078,7,7,14.5142806525,"2"
"J83018","2017",15809,7,7,14.585645815,"2"
"J83018","2018",17490,8,8,14.6570109775,"2"
"J83018","2019",17655,8,8,14.72837614,"2"
"J83018","2020",17796,8,8,14.72837614,"2"
"J83018","2021",18030,10,10,14.72837614,"2"
"J83018","2022",18357.2,9,9.2,14.72837614,"2"
"J83018","2023",18532.5833333333,6,6.2,14.72837614,"2"
"J83018","2024",18409.2,8,6.6,14.72837614,"2"
"J83019","2016",10401,8,5.9,15.05538862,"2"
"J83019","2017",10661,9,6.7,15.06660561,"2"
"J83019","2018",10989,9,6.7,15.0778226,"2"
"J83019","2019",11231,9,6.7,15.08903959,"2"
"J83019","2020",11445,11,6.7,15.08903959,"2"
"J83019","2021",11551.6666666667,14,7.4,15.08903959,"2"
"J83019","2022",11845.4,13,7.3,15.08903959,"2"
"J83019","2023",12037.75,12,6.9,15.08903959,"2"
"J83019","2024",12190.1,12,6.7,15.08903959,"2"
"J83020","2016",8171,8,6.2,13.30822125,"2"
"J83020","2017",8182,8,6.7,13.30822125,"2"
"J83021","2016",18227,15,10.3,16.0450799675,"2"
"J83021","2017",21579,20,12.5,16.060494835,"2"
"J83021","2018",21956,22,13.8,16.0759097025,"2"
"J83021","2019",22656,22,13.7,16.09132457,"2"
"J83021","2020",23517,10,5.1,16.09132457,"2"
"J83021","2021",23978,11,5.6,16.09132457,"2"
"J83021","2022",24110.7,20,10.9,16.09132457,"2"
"J83021","2023",24007.1666666667,19,10.8,16.09132457,"2"
"J83021","2024",23848.2,21,11.9,16.09132457,"2"
"J83022","2016",8014,5,3.1,12.64546174,"1"
"J83022","2017",7973,5,3.2,12.67631435,"1"
"J83022","2018",8357,5,3.2,12.70716696,"1"
"J83022","2019",8681,5,3.2,12.73801957,"1"
"J83022","2020",8875,5,3.2,12.73801957,"1"
"J83022","2021",8951,5,3.2,12.73801957,"1"
"J83022","2022",9006.4,5,3.2,12.73801957,"1"
"J83022","2023",9081.08333333333,5,3.2,12.73801957,"1"
"J83022","2024",9262,6,3.9,12.73801957,"1"
"J83023","2016",6225,4,4.5,12.40125058,"1"
"J83023","2017",6199,3,3.8,12.13319888,"1"
"J83023","2018",6480,3,3.8,11.86514718,"1"
"J83023","2019",6910,3,3.8,11.59709548,"1"
"J83023","2020",7418,3,3.8,11.59709548,"1"
"J83023","2021",7712.33333333333,3,3.8,11.59709548,"1"
"J83023","2022",8069.7,3,3.8,11.59709548,"1"
"J83023","2023",8334.25,3,3.8,11.59709548,"1"
"J83023","2024",8426.4,3,3.8,11.59709548,"1"
"J83024","2016",8524,5,4.5,32.3987999375,"4"
"J83024","2017",8401,6,4.7,32.978319395,"4"
"J83024","2018",8568,5,4.1,33.5578388525,"5"
"J83024","2019",8799,6,4.9,34.13735831,"5"
"J83024","2020",8910,4,3.5,34.13735831,"5"
"J83024","2021",8821.66666666667,5,4.7,34.13735831,"5"
"J83024","2022",8736.5,5,4.7,34.13735831,"5"
"J83024","2023",8706.58333333333,5,4.7,34.13735831,"5"
"J83024","2024",8714.6,5,4.7,34.13735831,"5"
"J83025","2016",5639,4,2.6,21.6997874025,"3"
"J83025","2017",5430,3,1.6,21.857925475,"3"
"J83025","2018",5236,2,1.7,22.0160635475,"3"
"J83025","2019",5366,2,1.3,22.17420162,"3"
"J83025","2020",5457,4,2.5,22.17420162,"3"
"J83025","2021",5202,3,2,22.17420162,"3"
"J83025","2022",0,2,1.4,22.17420162,"3"
"J83026","2016",8744,6,5.8,12.7048329125,"1"
"J83026","2017",8502,8,6.9,13.003961585,"2"
"J83026","2018",25267,25,18.3,13.3030902575,"2"
"J83026","2019",24763,20,13.9,13.60221893,"2"
"J83026","2020",24271,24,17.2,13.60221893,"2"
"J83026","2021",23807.6666666667,22,15.1,13.60221893,"2"
"J83026","2022",23869.7,19,13.7,13.60221893,"2"
"J83026","2023",23928.5833333333,18,14,13.60221893,"2"
"J83026","2024",23977.9,17,13.3,13.60221893,"2"
"J83027","2016",12209,10,7.7,28.0526662,"4"
"J83027","2017",12347,10,7.2,28.37301584,"4"
"J83027","2018",12451,9,6.5,28.69336548,"4"
"J83027","2019",12328,9,6.3,29.01371512,"4"
"J83027","2020",12492,9,6.5,29.01371512,"4"
"J83027","2021",12698,10,7.2,29.01371512,"4"
"J83027","2022",12907.8,9,6.6,29.01371512,"4"
"J83027","2023",12825.6666666667,9,6.6,29.01371512,"4"
"J83027","2024",12663.7,8,6.8,29.01371512,"4"
"J83028","2016",10850,7,5,16.65077162,"2"
"J83028","2017",10758,7,4.5,16.65077162,"2"
"J83028","2018",0,11,6.8,16.65077162,"2"
"J83029","2016",8798,3,2.8,12.8699651825,"2"
"J83029","2017",8601,3,2.8,12.853450865,"1"
"J83029","2018",8459,3,2.2,12.8369365475,"1"
"J83029","2019",8300,5,3.7,12.82042223,"1"
"J83029","2020",8299,5,3.7,12.82042223,"2"
"J83029","2021",8245.33333333333,4,3.2,12.82042223,"2"
"J83029","2022",8372.7,3,2.6,12.82042223,"2"
"J83029","2023",8468.58333333333,3,2.6,12.82042223,"2"
"J83029","2024",8667.6,3,2.6,12.82042223,"2"
"J83030","2016",21367,12,9.8,10.87293601,"1"
"J83030","2017",21249,11,9,10.80812994,"1"
"J83030","2018",21573,12,9.6,10.74332387,"1"
"J83030","2019",21389,12,9.6,10.6785178,"1"
"J83030","2020",20882,14,10.5,10.6785178,"1"
"J83030","2021",20217,14,10.5,10.6785178,"1"
"J83030","2022",20280.1,14,10.9,10.6785178,"1"
"J83030","2023",20097.1666666667,14,10.3,10.6785178,"1"
"J83030","2024",19779.5,14,10.2,10.6785178,"1"
"J83031","2016",11306,6,5.8,23.1953958875,"3"
