"","Practice.Code","Achievement_AF","Achievement_BP","Achievement_CHD","Achievement_CHOL","Achievement_HF","Achievement_HYP","Achievement_LVSD","Achievement_PAD","Achievement_STIA","Prevalence_AF","Prevalence_BP","Prevalence_CHD","Prevalence_CHOL","Prevalence_HF","Prevalence_HYP","Prevalence_LVSD","Prevalence_PAD","Prevalence_STIA","List.Size_AF","List.Size_BP","List.Size_CHD","List.Size_CHOL","List.Size_HF","List.Size_HYP","List.Size_LVSD","List.Size_PAD","List.Size_STIA"
"1332","M83011",100,81.4,100,88.6333333333333,95.1724137931034,98.32,NA,100,100,3.38729763387298,NA,4.57036114570361,NA,1.60647571606476,20.4234122042341,0.773453093812375,0.547945205479452,2.80199252801992,8030,4414,8030,8016,8030,8030,NA,8030,8030
"1333","M83056",100,100,100,100,100,100,NA,100,100,3.21067157313707,NA,4.16743330266789,NA,1.57313707451702,21.1499540018399,0.634057971014493,1.14995400183993,2.65869365225391,10870,5627,10870,11040,10870,10870,NA,10870,10870
"1334","M83097",100,80.7333333333333,68.8214285714286,19.1333333333333,88.2758620689655,54.92,NA,100,71.8181818181818,2.7695124742504,NA,2.94117647058824,NA,0.766765850308995,13.4126802471962,0.379041248606466,0.64087891966125,1.88830395971618,8738,4354,8738,8970,8738,8738,NA,8738,8738
"1335","M83125",100,92.8,99.8214285714286,81.6666666666667,100,48.72,NA,100,100,3.51437699680511,NA,3.36915480685449,NA,0.871333139703747,18.1818181818182,0.441956393635828,0.348533255881499,2.14928841126924,3443,2052,3443,3394,3443,3443,NA,3443,3443
"1336","M83117",100,100,100,99.5,100,93.24,NA,100,85.5454545454545,1.99594046008119,NA,3.14614343707713,NA,0.93594948128101,14.7947677041047,0.414889938918981,0.43978349120433,1.60126296797474,8868,3854,8868,8677,8868,8868,NA,8868,8868
"1337","M83093",100,95.3333333333333,100,48.9,86.5862068965517,100,NA,100,96.4545454545454,3.54587869362364,NA,3.90357698289269,NA,1.47744945567652,16.1586314152411,0.951786550163832,0.373250388802488,2.62830482115085,6430,3467,6430,6409,6430,6430,NA,6430,6430
"1338","M83617",100,99.0666666666667,99.8214285714286,66.1333333333333,100,91.6,NA,100,100,3.05288952419849,NA,3.95650398202981,NA,1.26608127424954,17.8578721666326,0.371324974880958,0.699407800694303,2.16969573208087,19588,11201,19588,22891,19588,19588,NA,19588,19588
"1339","M83113",100,88.8666666666667,100,78.7666666666667,100,99.24,NA,100,100,1.86125211505922,NA,3.04568527918782,NA,1.22673434856176,13.2402707275804,0.206611570247934,0.50761421319797,1.1844331641286,2364,996,2364,2420,2364,2364,NA,2364,2364
"1340","M83715",100,100,100,100,100,100,NA,100,100,1.91986644407346,NA,2.48330550918197,NA,0.77212020033389,16.0893155258765,0.222312045270816,0.521702838063439,1.62771285475793,4792,2256,4792,4948,4792,4792,NA,4792,4792
"1341","M83018",100,100,100,100,100,100,NA,100,100,3.41123701605288,NA,4.17847025495751,NA,1.7823418319169,17.1506137865911,1.43818139642774,0.507554296506138,2.40793201133144,8472,4640,8472,8622,8472,8472,NA,8472,8472
"1342","M83110",100,99,95.6785714285714,100,100,95.44,NA,100,96.7272727272727,1.65709381395656,NA,2.865253845646,NA,0.633788869082987,12.3786888492771,0.186807523834063,0.462137717039678,1.432626922823,15147,6440,15147,15524,15147,15147,NA,15147,15147
"1343","M83088",100,100,100,100,99.9655172413793,100,NA,100,100,3.02306580353215,NA,3.81497077493558,NA,1.12500785620011,16.5608698384765,0.849380794916683,0.685060649864873,2.22487587203821,15911,7696,15911,15423,15911,15911,NA,15911,15911
"1344","M83132",100,100,81.5,76.7666666666667,100,60.56,NA,100,98.3636363636364,2.51779822885918,NA,2.50043410314291,NA,0.92029866296232,17.2946692134051,0.314355571079288,0.503559645771835,1.61486369161313,5759,2848,5759,5726,5759,5759,NA,5759,5759
"1345","M83062",100,94.2666666666667,100,95.9333333333333,100,88.24,NA,100,99.5454545454545,3.15831030398737,NA,4.42163442558231,NA,1.72127911567312,16.2021318594552,0.662721893491124,0.631662060797473,2.39242005527043,12665,6243,12665,12675,12665,12665,NA,12665,12665
"1346","M83111",100,98.6666666666667,70.5357142857143,22.4666666666667,71.3103448275862,34.32,NA,100,77.4545454545455,3.02029259084474,NA,5.0023596035866,NA,1.41576215195847,19.395941481831,0.429553264604811,0.660689004247286,1.88768286927796,2119,1060,2119,2328,2119,2119,NA,2119,2119
"1347","M83031",100,100,100,100,100,90.64,NA,100,95.4545454545454,4.34850132008076,NA,4.08448516850442,NA,1.25795931045193,23.2178909768598,1.59080170105528,0.559093026867526,2.91970802919708,6439,3647,6439,6349,6439,6439,NA,6439,6439
"1348","M83072",92.6896551724138,100,99.4285714285714,57.2333333333333,88.2413793103448,100,NA,100,98.9090909090909,3.43470483005367,NA,4.83005366726297,NA,1.56529516994633,20.8139534883721,0.601302822782696,0.796064400715564,2.3613595706619,11180,6470,11180,11974,11180,11180,NA,11180,11180
"1349","M83668",100,100,100,67.2666666666667,100,100,NA,100,100,2.50347705146036,NA,3.05980528511822,NA,0.536459368170077,14.8023047883966,0.0782778864970646,0.357639578780052,1.60937810451023,5033,2385,5033,5110,5033,5033,NA,5033,5033
"1350","M83032",100,93.8666666666667,100,79.6666666666667,100,100,NA,100,100,3.00882395486764,NA,3.39939244900911,NA,0.976421235353681,14.9790250253146,0.40169284843268,0.506292492405613,2.32894546506582,13826,6635,13826,13941,13826,13826,NA,13826,13826
"1351","M83030",100,95.8,100,100,100,92.44,NA,100,99.5454545454545,2.93277184539028,NA,3.92540231613776,NA,1.3009475109039,15.9272070988119,0.645304850912327,0.526394946608513,2.22589863137314,13298,6755,13298,13482,13298,13298,NA,13298,13298
"1352","M83148",100,100,100,99.2,100,100,NA,100,100,2.01587413078598,NA,3.03434712369179,NA,1.04656879960666,14.9118494064761,0.59913229116452,0.449532907213598,1.92456275900822,14237,6239,14237,14521,14237,14237,NA,14237,14237
"1353","M83006",100,82.5333333333333,100,92.2,100,91.44,NA,100,100,3.1707157784744,NA,3.16091954022989,NA,1.13309822361546,15.5988766980146,0.21136836628512,0.447361546499478,2.05721003134796,30624,15887,30624,30752,30624,30624,NA,30624,30624
"1354","M83693",100,100,100,100,100,100,NA,100,100,1.2118619903051,NA,1.96749358426005,NA,0.570287995437696,10.5360707157114,0.267983074753174,0.441973196464214,1.12631879098945,7014,2615,7014,7090,7014,7014,NA,7014,7014
"1355","M83009",100,100,93.6785714285714,59.1,71.6896551724138,76.8,NA,100,91,3.3305883429408,NA,3.76978680574618,NA,0.8326470857352,19.8737304419434,0.438476294875308,0.61304785433251,2.4979412572056,10929,6361,10929,10947,10929,10929,NA,10929,10929
"1356","M83024",96.3793103448276,100,93.0714285714286,82.6,98.9310344827586,80.56,NA,100,92.6363636363637,2.7012850773669,NA,3.1995803829006,NA,1.00970364542355,15.5258326776816,0.415800415800416,0.668764752163651,2.2292158405455,7626,3865,7626,8177,7626,7626,NA,7626,7626
"1357","M83092",93.5172413793103,87.6666666666667,100,98.0666666666667,98.7586206896552,98.24,NA,100,98.8181818181818,3.31164303973972,NA,4.06693004880316,NA,1.44085521729026,18.6730188240762,0.618003731343284,0.53451080641413,2.47501742970021,8606,5036,8606,8576,8606,8606,NA,8606,8606
"1358","M83020",98.8620689655173,100,96.5357142857143,100,100,99.92,NA,100,86.2727272727273,3.23444581788216,NA,3.50226617222909,NA,1.31850020601566,16.9138854552946,0.669344042838019,0.473836011536877,2.63700041203131,9708,5251,9708,9711,9708,9708,NA,9708,9708
"1359","M83070",100,92.0666666666667,100,94.0333333333333,100,100,NA,100,100,3.32413296531861,NA,3.62414496579863,NA,1.30805232209288,17.6287051482059,0.594083414161009,0.684027361094444,2.26809072362894,8333,4573,8333,8248,8333,8333,NA,8333,8333
"1360","M83022",100,97.5333333333333,100,100,100,95.2,NA,100,100,3.53509664292981,NA,3.71312309257375,NA,1.16988809766022,25.2034587995931,0.439146800501882,0.623092573753815,2.69582909460834,7864,4863,7864,7970,7864,7864,NA,7864,7864
"1361","M83049",100,100,87.3571428571428,90.8,100,72.72,NA,100,93.4545454545455,3.03425167535369,NA,4.17907669396873,NA,1.25651526433358,18.2799702159345,0.605716448987318,0.753909158600149,2.5409530900968,10744,5288,10744,10566,10744,10744,NA,10744,10744
"1362","M83069",88.6206896551724,91.2666666666667,98,75.1666666666667,75.8620689655173,84.68,NA,100,95.8181818181818,2.75835275835276,NA,4.15695415695416,NA,1.76767676767677,19.5286195286195,1.37380191693291,0.848225848225848,2.53820253820254,15444,8123,15444,15650,15444,15444,NA,15444,15444
"1363","M83057",100,100,100,100,100,76.72,NA,100,100,2.6664180495991,NA,3.23512959164647,NA,0.997575983591274,15.905276897259,0.270952069513221,0.755174342718628,2.36807756852508,10726,4920,10726,10703,10726,10726,NA,10726,10726
"1364","M83045",100,100,88.7857142857143,85.2,93.2413793103448,85.04,NA,100,100,2.96647019035656,NA,3.72016619963282,NA,1.26582278481013,17.4896125229491,0.814316826058138,0.628080007730215,2.33839018262634,10349,5769,10349,10561,10349,10349,NA,10349,10349
"1365","M83036",100,100,100,100,100,99.16,NA,100,100,2.66562569707785,NA,3.50211911666295,NA,1.08186482266339,14.1534686593799,0.407354398326544,0.936872629935311,1.89605175105956,8966,4174,8966,9083,8966,8966,NA,8966,8966
"1366","M83044",98.1034482758621,82.6666666666667,99.75,100,70.4827586206897,83.68,NA,100,78,2.21577017114914,NA,2.97982885085575,NA,0.97799511002445,15.0748777506113,0.45961422543701,0.588325183374083,1.85666259168704,13088,5454,13088,13272,13088,13088,NA,13088,13088
"1367","M83052",100,78.4,100,100,100,100,NA,100,100,2.32558139534884,NA,2.56518675123326,NA,0.972515856236787,14.4092083626967,0.612226109372123,0.4369274136716,1.83697439511393,21285,9468,21285,21724,21285,21285,NA,21285,21285
"1368","M83050",100,100,100,100,100,99.92,NA,100,100,2.79727191855293,NA,3.28160521893842,NA,1.14658495601463,14.7573391321538,0.477769110764431,0.691904714836414,2.32282297123653,10117,4821,10117,10256,10117,10117,NA,10117,10117
"1369","M83661",100,100,100,100,100,100,NA,100,100,1.41043723554302,NA,2.61714464817427,NA,1.09700673875568,15.7028678890456,0.222288085358625,0.767904717128977,1.99028365459959,6381,2575,6381,6748,6381,6381,NA,6381,6381
"1370","M83627",100,89.4,100,100,100,91.96,NA,100,100,1.61010651473867,NA,2.63809759722566,NA,0.84220956155561,11.8404756006936,0.178062678062678,0.507802823879118,1.69680455783998,8074,2595,8074,8424,8074,8074,NA,8074,8074
"1371","M83709",100,100,100,100,100,100,NA,100,100,2.49116607773852,NA,3.65724381625442,NA,0.954063604240283,17.5265017667844,0.726895119418484,0.512367491166078,2.49116607773852,5660,2922,5660,5778,5660,5660,NA,5660,5660
"1372","M83068",100,100,100,100,100,100,NA,100,100,2.11396436072905,NA,3.05576258554103,NA,1.07053323395894,15.827630598279,0.241643173580346,0.643675045734806,1.74808591367979,14759,6217,14759,14898,14759,14759,NA,14759,14759
"1373","M83123",100,100,100,100,100,100,NA,100,100,2.06022187004754,NA,3.27145121122934,NA,1.72062485850124,17.8401630065655,1.16082735331363,0.905592030790129,2.02626216889291,8834,3727,8834,9476,8834,8834,NA,8834,8834
"1374","M83725",100,100,100,100,100,100,NA,100,100,1.43320713899405,NA,3.08274743104381,NA,0.75716603569497,13.5208220659816,0.102774922918808,0.567874526771228,1.59545700378583,3698,1275,3698,3892,3698,3698,NA,3698,3698
"1375","M83601",100,100,100,100,100,100,NA,100,100,4.33835845896148,NA,4.70686767169179,NA,1.85929648241206,20.820770519263,0.685733400234153,0.887772194304858,3.91959798994975,5970,3532,5970,5979,5970,5970,NA,5970,5970
"1376","M83094",100,94.1333333333333,100,86.8333333333333,100,86.96,NA,100,100,2.49046132500867,NA,3.11481096080472,NA,1.20707596253902,17.1904266389178,0.392480892377608,0.874089490114464,2.05341657995144,14415,6460,14415,14523,14415,14415,NA,14415,14415
"1377","M83624",95.8620689655173,100,100,100,100,100,NA,100,100,2.98456260720412,NA,3.4991423670669,NA,1.57804459691252,21.5094339622642,0.553165334972342,1.09777015437393,1.98970840480274,2915,1517,2915,3254,2915,2915,NA,2915,2915
"1378","M83127",99.0689655172414,93.2666666666667,100,89.8,100,81.04,NA,100,100,1.05788121505214,NA,2.02508689738552,NA,0.649841317817742,10.0347589542089,0.231749710312862,0.332476953302101,1.16366933655735,6617,1953,6617,6904,6617,6617,NA,6617,6617
"1379","M83100",100,100,100,100,100,100,NA,100,100,3.09002433090024,NA,3.96593673965937,NA,1.31386861313869,20.8515815085158,0.407967362610991,1.26520681265207,2.38442822384428,4110,2081,4110,4167,4110,4110,NA,4110,4110
"1380","M83138",100,100,100,100,100,100,NA,100,100,2.57080610021786,NA,3.32607116920842,NA,1.64124909222948,17.8503994190269,0.318471337579618,0.435729847494553,2.22222222222222,6885,3400,6885,6908,6885,6885,NA,6885,6885
"1381","M83090",100,96.4,99.8571428571429,100,100,100,NA,100,100,2.68132716049383,NA,4.01234567901235,NA,1.79398148148148,22.8973765432099,0.670112961899292,1.00308641975309,2.37268518518518,5184,2700,5184,5223,5184,5184,NA,5184,5184
"1382","M83021",100,100,100,100,100,100,NA,100,100,2.31467319261752,NA,3.70143774854696,NA,1.27459977567044,19.7715917201999,0.846276383910793,0.571020699500357,2.0393596410727,9807,4311,9807,10044,9807,9807,NA,9807,9807
"1383","M83028",93.7586206896552,91.7333333333333,98.0357142857143,71.8666666666667,75.8620689655173,84.44,NA,100,100,2.2157831941367,NA,3.34924152036816,NA,1.26981421510141,17.1978864837225,0.505526518721618,0.894835520709051,2.01124936083177,11734,4959,11734,11671,11734,11734,NA,11734,11734
"1384","M83143",100,100,97.6428571428571,99.8666666666667,100,70.64,NA,100,98.6363636363636,1.81528027129463,NA,3.39118292439657,NA,1.15699182126471,17.6540993417116,0.247054351957431,0.937562337921405,1.87512467584281,5013,2081,5013,5262,5013,5013,NA,5013,5013
"1385","M83076",100,84.2666666666667,96.6428571428572,50.7666666666667,95.9655172413793,83.96,NA,100,90.8181818181818,1.41273636166051,NA,2.54292545098891,NA,0.69550097804825,12.2690719408824,0.381508078994614,0.652032166920235,1.81482286459465,9202,2621,9202,8912,9202,9202,NA,9202,9202
"1386","M83066",100,99.2,100,90.0666666666667,100,100,NA,100,100,2.28741276815715,NA,2.84311191522357,NA,1.13724476608943,17.6143706384079,0.967823026646556,0.400620315326958,1.96433186869992,7738,3306,7738,7956,7738,7738,NA,7738,7738
"1387","M83619",100,100,100,100,100,100,NA,100,100,2.20012055455093,NA,2.50150693188668,NA,0.994575045207957,15.5515370705244,0.345721694036301,0.512356841470766,1.98915009041591,3318,1528,3318,3471,3318,3318,NA,3318,3318
"1388","M83126",100,100,100,100,100,100,NA,100,100,2.32194103835116,NA,3.74380380902687,NA,1.2001043569006,18.1450560918341,0.998295592890188,0.63918601617532,2.24367336290112,7666,3630,7666,8214,7666,7666,NA,7666,7666
"1389","M83682",100,100,100,100,100,100,NA,100,100,2.17022719565955,NA,3.50966429298067,NA,1.57680569684639,16.3953882672092,1.0752688172043,0.89860969820278,2.068497795863,5898,2494,5898,5952,5898,5898,NA,5898,5898
"1390","M83004",100,98.2,94.6428571428571,100,94.2068965517241,100,NA,100,99.4545454545454,3.56051827662488,NA,5.41451595912778,NA,1.685452438639,25.3133888128094,0.790984938779933,1.04287369640788,2.73886021278837,9493,5351,9493,9229,9493,9493,NA,9493,9493
"1391","M83713",100,90.8,100,86.5333333333333,100,86.76,NA,100,100,2.44604316546763,NA,4.29599177800617,NA,1.58273381294964,17.2250770811922,0.401687085760193,1.31551901336074,2.52826310380267,4865,2239,4865,4979,4865,4865,NA,4865,4865
"1392","M83047",99.7241379310345,100,99.9642857142857,83.8,88.2068965517241,92.84,NA,100,100,2.7355623100304,NA,3.8145896656535,NA,1.56534954407295,21.8085106382979,0.55622369212267,0.790273556231003,2.43161094224924,6580,3203,6580,6652,6580,6580,NA,6580,6580
"1393","Y02867",100,100,95.6071428571429,100,100,90.32,NA,100,96,1.55725922376617,NA,3.54575946334451,NA,0.95831336847149,13.967417345472,0.245098039215686,0.886439865836128,2.61140392908481,4174,1389,4174,4488,4174,4174,NA,4174,4174
"1394","M83061",100,100,98.75,85.3333333333333,94.8965517241379,87.4,NA,100,97.6363636363636,3.87025433099889,NA,4.27570954662735,NA,1.2532252119425,20.0024573043371,1.38305754507286,0.921489126428308,2.93647868288488,8139,4282,8139,8098,8139,8139,NA,8139,8139
"1395","M83075",98.9310344827586,100,98.3928571428572,72.0666666666667,100,84.84,NA,100,100,0.969449248021799,NA,1.99654142430436,NA,0.691715139129068,9.78357700571189,0.255114556247854,0.377299166797673,1.30482628517529,19083,5282,19083,20383,19083,19083,NA,19083,19083
"1396","M83038",100,100,100,61.7,100,82.92,NA,100,100,3.14786291875241,NA,3.85059684251059,NA,1.35733538698498,21.0627647285329,1.17817479478513,0.84713130535233,2.85906815556411,10388,5271,10388,10355,10388,10388,NA,10388,10388
"1397","M83102",100,100,100,100,100,100,NA,100,100,1.87360594795539,NA,3.21189591078067,NA,0.817843866171004,16.8773234200744,0.39948637466115,0.654275092936803,2.15613382899628,6725,2664,6725,7009,6725,6725,NA,6725,6725
"1398","M83625",100,100,100,100,100,100,NA,100,100,1.76562071173726,NA,2.75363644680267,NA,0.640380569023877,15.7259171164578,0.65684360021303,0.67697374439667,1.90284511938523,10931,4341,10931,11266,10931,10931,NA,10931,10931
"1399","M83146",100,100,99.8571428571429,73.6,100,96.44,NA,100,100,2.22966965323849,NA,3.40605977703304,NA,1.13535325901101,16.3737090486287,0.340884880335203,0.752342521031393,2.1681143560632,14621,5330,14621,14081,14621,14621,NA,14621,14621
"1400","M83014",100,96,100,100,100,100,NA,100,100,2.26395409494001,NA,3.50547730829421,NA,1.10589462702139,17.0892018779343,0.496705524581855,0.751173708920188,2.21178925404277,9585,3930,9585,9865,9585,9585,NA,9585,9585
"1401","M83711",100,100,95.5,100,100,100,NA,100,89.1818181818182,3.65153886280647,NA,3.72978612415232,NA,1.40845070422535,19.5618153364632,0.452034153691612,0.730307772561294,2.58215962441315,3834,2128,3834,3982,3834,3834,NA,3834,3834
"1402","M83632",96.9655172413793,100,96.1071428571429,94.7,97.2068965517241,72.28,NA,100,100,2.57433645978846,NA,3.77170225503892,NA,1.337058471363,17.4017162243065,0.819992190550566,0.957892636200359,1.95569746557573,5011,2496,5011,5122,5011,5011,NA,5011,5011
"1403","M83650",100,100,100,78.8666666666667,99.4137931034483,92.96,NA,100,100,1.67073843486484,NA,2.67948616912286,NA,0.945701000866892,13.8860430293955,0.299244407870128,0.480731342107337,1.35550476790921,12689,4472,12689,13367,12689,12689,NA,12689,12689
"1404","Y02521",100,100,100,87.2333333333333,100,100,NA,100,100,1.5525028227324,NA,2.31464057207377,NA,0.752728641324802,11.7143394806172,0.314915545376467,0.658637561159202,1.61836657884833,10628,3408,10628,10479,10628,10628,NA,10628,10628
"1405","D81633",100,96.4666666666667,97.6785714285714,100,100,100,NA,100,100,1.38568129330254,NA,1.95842956120092,NA,0.665127020785219,11.8614318706697,0.522401275013281,0.341801385681293,1.19168591224019,10825,3719,10825,11294,10825,10825,NA,10825,10825
"1406","D81618",100,89.9333333333333,100,100,100,100,NA,100,99.3636363636364,1.78571428571429,NA,2.59295499021526,NA,1.10078277886497,14.041095890411,0.450092666137146,0.415851272015656,1.3454011741683,4088,1611,4088,3777,4088,4088,NA,4088,4088
"1407","D81004",100,100,98.3928571428572,100,100,93.32,NA,100,96.6363636363636,2.65905505896492,NA,3.37264328100353,NA,2.04311575152107,14.8050777435589,1.52188159906794,0.570870577630887,1.90790956208218,13313,6180,13313,13733,13313,13313,NA,13313,13313
"1408","D81082",100,100,88.7142857142857,100,100,82.72,NA,100,82.7272727272727,2.4892480125114,NA,3.04965463312915,NA,1.10778052912811,14.3750814544507,0.781550288276746,0.482210347973413,1.94187410400104,7673,3600,7673,7805,7673,7673,NA,7673,7673
"1409","D81016",100,100,90.25,100,98.7241379310345,95.08,NA,100,87.9090909090909,1.559316721517,NA,2.53095126155775,NA,0.791412004388027,10.6331296035104,0.489320388349515,0.572010656636891,1.23805046230998,12762,4192,12762,12875,12762,12762,NA,12762,12762
